,a,b
afrimmlu_lug_359,0.78467363,-0.8360492
afrimmlu_lug_36,0.78467363,-0.8360492
afrimmlu_lug_360,0.7283728,-0.32004657
afrimmlu_lug_361,0.7283728,-0.32004657
afrimmlu_lug_362,0.7055731,1.0943229
afrimmlu_lug_363,0.78048235,0.67955106
afrimmlu_lug_364,0.7588654,0.18015368
afrimmlu_lug_365,0.7283728,-0.32004657
afrimmlu_lug_366,0.63796276,0.57546014
afrimmlu_lug_367,0.70331436,0.15601648
afrimmlu_lug_368,0.7283728,-0.32004657
afrimmlu_lug_369,0.7588654,0.18015368
afrimmlu_lug_37,0.7669072,-0.31470987
afrimmlu_lug_370,0.61369306,0.1146902
afrimmlu_lug_371,0.6363421,0.5741446
afrimmlu_lug_372,0.7669072,-0.31470987
afrimmlu_lug_373,0.6521035,0.5868134
afrimmlu_lug_374,0.545274,0.90647614
afrimmlu_lug_375,0.65846074,1.4965177
afrimmlu_lug_376,0.78467363,-0.8360492
afrimmlu_lug_377,0.7588654,0.18015368
afrimmlu_lug_378,0.7055731,1.0943229
afrimmlu_lug_379,0.7669072,-0.31470987
afrimmlu_lug_38,0.78467363,-0.8360492
afrimmlu_lug_380,0.65846074,1.4965177
afrimmlu_lug_381,0.7669072,-0.31470987
afrimmlu_lug_382,0.78048235,0.67955106
afrimmlu_lug_383,0.7588654,0.18015368
afrimmlu_lug_384,0.7669072,-0.31470987
afrimmlu_lug_385,0.7055731,1.0943229
afrimmlu_lug_386,0.7669072,-0.31470987
afrimmlu_lug_387,0.7588654,0.18015368
afrimmlu_lug_388,0.78048235,0.67955106
afrimmlu_lug_389,0.65846074,1.4965177
afrimmlu_lug_39,0.78048235,0.67955106
afrimmlu_lug_390,0.65846074,1.4965177
afrimmlu_lug_391,0.78048235,0.67955106
afrimmlu_lug_392,0.7669072,-0.31470987
afrimmlu_lug_393,0.5391584,0.48998404
afrimmlu_lug_394,0.7669072,-0.31470987
afrimmlu_lug_395,0.7588654,0.18015368
afrimmlu_lug_396,0.7669072,-0.31470987
afrimmlu_lug_397,0.78048235,0.67955106
afrimmlu_lug_398,0.50778186,0.06418607
afrimmlu_lug_399,0.78048235,0.67955106
afrimmlu_lug_4,0.78467363,-0.8360492
afrimmlu_lug_40,0.7669072,-0.31470987
afrimmlu_lug_400,0.61369306,0.1146902
afrimmlu_lug_401,0.78048235,0.67955106
afrimmlu_lug_402,0.7404723,0.17231084
afrimmlu_lug_403,0.7404723,0.17231084
afrimmlu_lug_404,0.7588654,0.18015368
afrimmlu_lug_405,0.70331436,0.15601648
afrimmlu_lug_406,0.7588654,0.18015368
afrimmlu_lug_407,0.78048235,0.67955106
afrimmlu_lug_408,0.7669072,-0.31470987
afrimmlu_lug_409,0.78048235,0.67955106
afrimmlu_lug_41,0.70331436,0.15601648
afrimmlu_lug_410,0.70331436,0.15601648
afrimmlu_lug_411,0.78048235,0.67955106
afrimmlu_lug_412,0.7588654,0.18015368
afrimmlu_lug_413,0.78048235,0.67955106
afrimmlu_lug_414,0.78048235,0.67955106
afrimmlu_lug_415,0.7119467,-0.32218784
afrimmlu_lug_416,0.78048235,0.67955106
afrimmlu_lug_417,0.7588654,0.18015368
afrimmlu_lug_418,0.78467363,-0.8360492
afrimmlu_lug_419,0.569069,0.93756896
afrimmlu_lug_42,0.7588654,0.18015368
afrimmlu_lug_420,0.7404723,0.17231084
afrimmlu_lug_421,0.7588654,0.18015368
afrimmlu_lug_422,0.78048235,0.67955106
afrimmlu_lug_423,0.545274,0.90647614
afrimmlu_lug_424,0.68626213,1.0742759
afrimmlu_lug_425,0.78048235,0.67955106
afrimmlu_lug_426,0.65846074,1.4965177
afrimmlu_lug_427,0.7588654,0.18015368
afrimmlu_lug_428,0.51898295,0.4712788
afrimmlu_lug_429,0.70331436,0.15601648
afrimmlu_lug_43,0.7669072,-0.31470987
afrimmlu_lug_430,0.7404723,0.17231084
afrimmlu_lug_431,0.51898295,0.4712788
afrimmlu_lug_432,0.78467363,-0.8360492
afrimmlu_lug_433,0.7283728,-0.32004657
afrimmlu_lug_434,0.7404723,0.17231084
afrimmlu_lug_435,0.7669072,-0.31470987
afrimmlu_lug_436,0.7283728,-0.32004657
afrimmlu_lug_437,0.78048235,0.67955106
afrimmlu_lug_438,0.78467363,-0.8360492
afrimmlu_lug_439,0.7669072,-0.31470987
afrimmlu_lug_44,0.7588654,0.18015368
afrimmlu_lug_440,0.7404723,0.17231084
afrimmlu_lug_441,0.78048235,0.67955106
afrimmlu_lug_442,0.7669072,-0.31470987
afrimmlu_lug_443,0.68626213,1.0742759
afrimmlu_lug_444,0.5882145,0.10258308
afrimmlu_lug_445,0.7404723,0.17231084
afrimmlu_lug_446,0.78467363,-0.8360492
afrimmlu_lug_447,0.7588654,0.18015368
afrimmlu_lug_448,0.78467363,-0.8360492
afrimmlu_lug_449,0.78048235,0.67955106
afrimmlu_lug_45,0.78467363,-0.8360492
afrimmlu_lug_450,0.7404723,0.17231084
afrimmlu_lug_451,0.6101059,-0.33277762
afrimmlu_lug_452,0.78467363,-0.8360492
afrimmlu_lug_453,0.7283728,-0.32004657
afrimmlu_lug_454,0.7119467,-0.32218784
afrimmlu_lug_455,0.7669072,-0.31470987
afrimmlu_lug_456,0.78048235,0.67955106
afrimmlu_lug_457,0.78048235,0.67955106
afrimmlu_lug_458,0.78048235,0.67955106
afrimmlu_lug_459,0.7404723,0.17231084
afrimmlu_lug_46,0.7119467,-0.32218784
afrimmlu_lug_460,0.7404723,0.17231084
afrimmlu_lug_461,0.5973076,-0.33366892
afrimmlu_lug_462,0.70331436,0.15601648
afrimmlu_lug_463,0.7669072,-0.31470987
afrimmlu_lug_464,0.68626213,1.0742759
afrimmlu_lug_465,0.5882145,0.10258308
afrimmlu_lug_466,0.7588654,0.18015368
afrimmlu_lug_467,0.545274,0.90647614
afrimmlu_lug_468,0.7055731,1.0943229
afrimmlu_lug_469,0.7404723,0.17231084
afrimmlu_lug_47,0.70331436,0.15601648
afrimmlu_lug_470,0.68626213,1.0742759
afrimmlu_lug_471,0.7283728,-0.32004657
afrimmlu_lug_472,0.78048235,0.67955106
afrimmlu_lug_473,0.7669072,-0.31470987
afrimmlu_lug_474,0.78048235,0.67955106
afrimmlu_lug_475,0.70331436,0.15601648
afrimmlu_lug_476,0.7588654,0.18015368
afrimmlu_lug_477,0.65846074,1.4965177
afrimmlu_lug_478,0.70331436,0.15601648
afrimmlu_lug_479,0.7588654,0.18015368
afrimmlu_lug_48,0.7283728,-0.32004657
afrimmlu_lug_480,0.7588654,0.18015368
afrimmlu_lug_481,0.78048235,0.67955106
afrimmlu_lug_482,0.6009996,0.10867074
afrimmlu_lug_483,0.78048235,0.67955106
afrimmlu_lug_484,0.78048235,0.67955106
afrimmlu_lug_485,0.7055731,1.0943229
afrimmlu_lug_486,0.7588654,0.18015368
afrimmlu_lug_487,0.7588654,0.18015368
afrimmlu_lug_488,0.7669072,-0.31470987
afrimmlu_lug_489,0.78048235,0.67955106
afrimmlu_lug_49,0.7588654,0.18015368
afrimmlu_lug_490,0.7404723,0.17231084
afrimmlu_lug_491,0.59555566,0.54006904
afrimmlu_lug_492,0.6521035,0.5868134
afrimmlu_lug_493,0.7588654,0.18015368
afrimmlu_lug_494,0.7669072,-0.31470987
afrimmlu_lug_495,0.78048235,0.67955106
afrimmlu_lug_496,0.7283728,-0.32004657
afrimmlu_lug_497,0.78048235,0.67955106
afrimmlu_lug_498,0.7404723,0.17231084
afrimmlu_lug_499,0.78048235,0.67955106
afrimmlu_lug_5,0.7283728,-0.32004657
afrimmlu_lug_50,0.7588654,0.18015368
afrimmlu_lug_51,0.7588654,0.18015368
afrimmlu_lug_52,0.78467363,-0.8360492
afrimmlu_lug_53,0.78467363,-0.8360492
afrimmlu_lug_54,0.62768817,0.121291265
afrimmlu_lug_55,0.78467363,-0.8360492
afrimmlu_lug_56,0.62768817,0.121291265
afrimmlu_lug_57,0.78467363,-0.8360492
afrimmlu_lug_58,0.7404723,0.17231084
afrimmlu_lug_59,0.7588654,0.18015368
afrimmlu_lug_6,0.7588654,0.18015368
afrimmlu_lug_60,0.78467363,-0.8360492
afrimmlu_lug_61,0.78467363,-0.8360492
afrimmlu_lug_62,0.78467363,-0.8360492
afrimmlu_lug_63,0.7588654,0.18015368
afrimmlu_lug_64,0.7588654,0.18015368
afrimmlu_lug_65,0.7669072,-0.31470987
afrimmlu_lug_66,0.7404723,0.17231084
afrimmlu_lug_67,0.7119467,-0.32218784
afrimmlu_lug_68,0.78467363,-0.8360492
afrimmlu_lug_69,0.7669072,-0.31470987
afrimmlu_lug_7,0.78467363,-0.8360492
afrimmlu_lug_70,0.7404723,0.17231084
afrimmlu_lug_71,0.70331436,0.15601648
afrimmlu_lug_72,0.65846074,1.4965177
afrimmlu_lug_73,0.78467363,-0.8360492
afrimmlu_lug_74,0.7055731,1.0943229
afrimmlu_lug_75,0.78048235,0.67955106
afrimmlu_lug_76,0.7119467,-0.32218784
afrimmlu_lug_77,0.7404723,0.17231084
afrimmlu_lug_78,0.78048235,0.67955106
afrimmlu_lug_79,0.78467363,-0.8360492
afrimmlu_lug_8,0.7669072,-0.31470987
afrimmlu_lug_80,0.78467363,-0.8360492
afrimmlu_lug_81,0.7283728,-0.32004657
afrimmlu_lug_82,0.78467363,-0.8360492
afrimmlu_lug_83,0.7404723,0.17231084
afrimmlu_lug_84,0.78467363,-0.8360492
afrimmlu_lug_85,0.7669072,-0.31470987
afrimmlu_lug_86,0.7119467,-0.32218784
afrimmlu_lug_87,0.545274,0.90647614
afrimmlu_lug_88,0.7588654,0.18015368
afrimmlu_lug_89,0.78048235,0.67955106
afrimmlu_lug_9,0.78467363,-0.8360492
afrimmlu_lug_90,0.7588654,0.18015368
afrimmlu_lug_91,0.7404723,0.17231084
afrimmlu_lug_92,0.78467363,-0.8360492
afrimmlu_lug_93,0.7119467,-0.32218784
afrimmlu_lug_94,0.78467363,-0.8360492
afrimmlu_lug_95,0.78048235,0.67955106
afrimmlu_lug_96,0.7119467,-0.32218784
afrimmlu_lug_97,0.78467363,-0.8360492
afrimmlu_lug_98,0.7669072,-0.31470987
afrimmlu_lug_99,0.78048235,0.67955106
afrimmlu_orm_0,0.78467363,-0.8360492
afrimmlu_orm_1,0.78467363,-0.8360492
afrimmlu_orm_10,0.61369306,0.1146902
afrimmlu_orm_100,0.78048235,0.67955106
afrimmlu_orm_101,0.78048235,0.67955106
afrimmlu_orm_102,0.78467363,-0.8360492
afrimmlu_orm_103,0.65846074,1.4965177
afrimmlu_orm_104,0.78048235,0.67955106
afrimmlu_orm_105,0.7669072,-0.31470987
afrimmlu_orm_106,0.70331436,0.15601648
afrimmlu_orm_107,0.7588654,0.18015368
afrimmlu_orm_108,0.7283728,-0.32004657
afrimmlu_orm_109,0.6363421,0.5741446
afrimmlu_orm_11,0.78048235,0.67955106
afrimmlu_orm_110,0.70331436,0.15601648
afrimmlu_orm_111,0.78467363,-0.8360492
afrimmlu_orm_112,0.7669072,-0.31470987
afrimmlu_orm_113,0.7055731,1.0943229
afrimmlu_orm_114,0.65846074,1.4965177
afrimmlu_orm_115,0.7669072,-0.31470987
afrimmlu_orm_116,0.78467363,-0.8360492
afrimmlu_orm_117,0.78048235,0.67955106
afrimmlu_orm_118,0.78048235,0.67955106
afrimmlu_orm_119,0.78467363,-0.8360492
afrimmlu_orm_12,0.78467363,-0.8360492
afrimmlu_orm_120,0.78048235,0.67955106
afrimmlu_orm_121,0.7588654,0.18015368
afrimmlu_orm_122,0.7669072,-0.31470987
afrimmlu_orm_123,0.7588654,0.18015368
afrimmlu_orm_124,0.7283728,-0.32004657
afrimmlu_orm_125,0.78467363,-0.8360492
afrimmlu_orm_126,0.78467363,-0.8360492
afrimmlu_orm_127,0.7055731,1.0943229
afrimmlu_orm_128,0.78467363,-0.8360492
afrimmlu_orm_129,0.7588654,0.18015368
afrimmlu_orm_13,0.7669072,-0.31470987
afrimmlu_orm_130,0.6521035,0.5868134
afrimmlu_orm_131,0.78467363,-0.8360492
afrimmlu_orm_132,0.7588654,0.18015368
afrimmlu_orm_133,0.68626213,1.0742759
afrimmlu_orm_134,0.7404723,0.17231084
afrimmlu_orm_135,0.7119467,-0.32218784
afrimmlu_orm_136,0.7588654,0.18015368
afrimmlu_orm_137,0.78048235,0.67955106
afrimmlu_orm_138,0.70331436,0.15601648
afrimmlu_orm_139,0.7404723,0.17231084
afrimmlu_orm_14,0.78048235,0.67955106
afrimmlu_orm_140,0.7669072,-0.31470987
afrimmlu_orm_141,0.58076227,0.9524247
afrimmlu_orm_142,0.78467363,-0.8360492
afrimmlu_orm_143,0.7404723,0.17231084
afrimmlu_orm_144,0.7588654,0.18015368
afrimmlu_orm_145,0.78048235,0.67955106
afrimmlu_orm_146,0.7588654,0.18015368
afrimmlu_orm_147,0.5895321,0.10321131
afrimmlu_orm_148,0.7588654,0.18015368
afrimmlu_orm_149,0.7055731,1.0943229
afrimmlu_orm_15,0.7669072,-0.31470987
afrimmlu_orm_150,0.70331436,0.15601648
afrimmlu_orm_151,0.78048235,0.67955106
afrimmlu_orm_152,0.68626213,1.0742759
afrimmlu_orm_153,0.78048235,0.67955106
afrimmlu_orm_154,0.7588654,0.18015368
afrimmlu_orm_155,0.5391584,0.48998404
afrimmlu_orm_156,0.7588654,0.18015368
afrimmlu_orm_157,0.7669072,-0.31470987
afrimmlu_orm_158,0.7669072,-0.31470987
afrimmlu_orm_159,0.61369306,0.1146902
afrimmlu_orm_16,0.7669072,-0.31470987
afrimmlu_orm_160,0.65846074,1.4965177
afrimmlu_orm_161,0.7119467,-0.32218784
afrimmlu_orm_162,0.7283728,-0.32004657
afrimmlu_orm_163,0.7588654,0.18015368
afrimmlu_orm_164,0.7404723,0.17231084
afrimmlu_orm_165,0.68626213,1.0742759
afrimmlu_orm_166,0.78467363,-0.8360492
afrimmlu_orm_167,0.7404723,0.17231084
afrimmlu_orm_168,0.78048235,0.67955106
afrimmlu_orm_169,0.7588654,0.18015368
afrimmlu_orm_17,0.78467363,-0.8360492
afrimmlu_orm_170,0.78467363,-0.8360492
afrimmlu_orm_171,0.7588654,0.18015368
afrimmlu_orm_172,0.7669072,-0.31470987
afrimmlu_orm_173,0.7404723,0.17231084
afrimmlu_orm_174,0.6009996,0.10867074
afrimmlu_orm_175,0.78048235,0.67955106
afrimmlu_orm_176,0.7119467,-0.32218784
afrimmlu_orm_177,0.7588654,0.18015368
afrimmlu_orm_178,0.78048235,0.67955106
afrimmlu_orm_179,0.7588654,0.18015368
afrimmlu_orm_18,0.7588654,0.18015368
afrimmlu_orm_180,0.5102664,0.463077
afrimmlu_orm_181,0.7283728,-0.32004657
afrimmlu_orm_182,0.7119467,-0.32218784
afrimmlu_orm_183,0.7669072,-0.31470987
afrimmlu_orm_184,0.78048235,0.67955106
afrimmlu_orm_185,0.78467363,-0.8360492
afrimmlu_orm_186,0.7055731,1.0943229
afrimmlu_orm_187,0.7404723,0.17231084
afrimmlu_orm_188,0.78048235,0.67955106
afrimmlu_orm_189,0.6228919,0.5631122
afrimmlu_orm_19,0.61369306,0.1146902
afrimmlu_orm_190,0.78467363,-0.8360492
afrimmlu_orm_191,0.78048235,0.67955106
afrimmlu_orm_192,0.78467363,-0.8360492
afrimmlu_orm_193,0.78048235,0.67955106
afrimmlu_orm_194,0.5102664,0.463077
afrimmlu_orm_195,0.78467363,-0.8360492
afrimmlu_orm_196,0.7588654,0.18015368
afrimmlu_orm_197,0.7669072,-0.31470987
afrimmlu_orm_198,0.70331436,0.15601648
afrimmlu_orm_199,0.7669072,-0.31470987
afrimmlu_orm_2,0.78467363,-0.8360492
afrimmlu_orm_20,0.7588654,0.18015368
afrimmlu_orm_200,0.7588654,0.18015368
afrimmlu_orm_201,0.7119467,-0.32218784
afrimmlu_orm_202,0.78467363,-0.8360492
afrimmlu_orm_203,0.78467363,-0.8360492
afrimmlu_orm_204,0.7404723,0.17231084
afrimmlu_orm_205,0.7588654,0.18015368
afrimmlu_orm_206,0.7669072,-0.31470987
afrimmlu_orm_207,0.7283728,-0.32004657
afrimmlu_orm_208,0.78467363,-0.8360492
afrimmlu_orm_209,0.7588654,0.18015368
afrimmlu_orm_21,0.7669072,-0.31470987
afrimmlu_orm_210,0.78048235,0.67955106
afrimmlu_orm_211,0.78467363,-0.8360492
afrimmlu_orm_212,0.70331436,0.15601648
afrimmlu_orm_213,0.569069,0.93756896
afrimmlu_orm_214,0.6521035,0.5868134
afrimmlu_orm_215,0.7283728,-0.32004657
afrimmlu_orm_216,0.78467363,-0.8360492
afrimmlu_orm_217,0.78048235,0.67955106
afrimmlu_orm_218,0.65846074,1.4965177
afrimmlu_orm_219,0.7404723,0.17231084
afrimmlu_orm_22,0.78467363,-0.8360492
afrimmlu_orm_220,0.7588654,0.18015368
afrimmlu_orm_221,0.7588654,0.18015368
afrimmlu_orm_222,0.78048235,0.67955106
afrimmlu_orm_223,0.7404723,0.17231084
afrimmlu_orm_224,0.7588654,0.18015368
afrimmlu_orm_225,0.7283728,-0.32004657
afrimmlu_orm_226,0.78048235,0.67955106
afrimmlu_orm_227,0.7588654,0.18015368
afrimmlu_orm_228,0.78467363,-0.8360492
afrimmlu_orm_229,0.78048235,0.67955106
afrimmlu_orm_23,0.7119467,-0.32218784
afrimmlu_orm_230,0.78048235,0.67955106
afrimmlu_orm_231,0.5973076,-0.33366892
afrimmlu_orm_232,0.7588654,0.18015368
afrimmlu_orm_233,0.78048235,0.67955106
afrimmlu_orm_234,0.78048235,0.67955106
afrimmlu_orm_235,0.6363421,0.5741446
afrimmlu_orm_236,0.7588654,0.18015368
afrimmlu_orm_237,0.7669072,-0.31470987
afrimmlu_orm_238,0.7283728,-0.32004657
afrimmlu_orm_239,0.7669072,-0.31470987
afrimmlu_orm_24,0.78467363,-0.8360492
afrimmlu_orm_240,0.7404723,0.17231084
afrimmlu_orm_241,0.5102664,0.463077
afrimmlu_orm_242,0.7588654,0.18015368
afrimmlu_orm_243,0.78048235,0.67955106
afrimmlu_orm_244,0.70331436,0.15601648
afrimmlu_orm_245,0.7283728,-0.32004657
afrimmlu_orm_246,0.7404723,0.17231084
afrimmlu_orm_247,0.50778186,0.06418607
afrimmlu_orm_248,0.6521035,0.5868134
afrimmlu_orm_249,0.7404723,0.17231084
afrimmlu_orm_25,0.78467363,-0.8360492
afrimmlu_orm_250,0.78048235,0.67955106
afrimmlu_orm_251,0.7119467,-0.32218784
afrimmlu_orm_252,0.78048235,0.67955106
afrimmlu_orm_253,0.7588654,0.18015368
afrimmlu_orm_254,0.78048235,0.67955106
afrimmlu_orm_255,0.78048235,0.67955106
afrimmlu_orm_256,0.7283728,-0.32004657
afrimmlu_orm_257,0.70331436,0.15601648
afrimmlu_orm_258,0.62768817,0.121291265
afrimmlu_orm_259,0.78467363,-0.8360492
afrimmlu_orm_26,0.7119467,-0.32218784
afrimmlu_orm_260,0.78467363,-0.8360492
afrimmlu_orm_261,0.7404723,0.17231084
afrimmlu_orm_262,0.68626213,1.0742759
afrimmlu_orm_263,0.7669072,-0.31470987
afrimmlu_orm_264,0.65846074,1.4965177
afrimmlu_orm_265,0.65846074,1.4965177
afrimmlu_orm_266,0.7669072,-0.31470987
afrimmlu_orm_267,0.78467363,-0.8360492
afrimmlu_orm_268,0.70331436,0.15601648
afrimmlu_orm_269,0.78048235,0.67955106
afrimmlu_orm_27,0.78048235,0.67955106
afrimmlu_orm_270,0.65846074,1.4965177
afrimmlu_orm_271,0.78467363,-0.8360492
afrimmlu_orm_272,0.70331436,0.15601648
afrimmlu_orm_273,0.78467363,-0.8360492
afrimmlu_orm_274,0.7119467,-0.32218784
afrimmlu_orm_275,0.70331436,0.15601648
afrimmlu_orm_276,0.7588654,0.18015368
afrimmlu_orm_277,0.65846074,1.4965177
afrimmlu_orm_278,0.7404723,0.17231084
afrimmlu_orm_279,0.7669072,-0.31470987
afrimmlu_orm_28,0.78467363,-0.8360492
afrimmlu_orm_280,0.7669072,-0.31470987
afrimmlu_orm_281,0.7669072,-0.31470987
afrimmlu_orm_282,0.78048235,0.67955106
afrimmlu_orm_283,0.7283728,-0.32004657
afrimmlu_orm_284,0.7588654,0.18015368
afrimmlu_orm_285,0.78467363,-0.8360492
afrimmlu_orm_286,0.78467363,-0.8360492
afrimmlu_orm_287,0.78467363,-0.8360492
afrimmlu_orm_288,0.7588654,0.18015368
afrimmlu_orm_289,0.7669072,-0.31470987
afrimmlu_orm_29,0.7283728,-0.32004657
afrimmlu_orm_290,0.78467363,-0.8360492
afrimmlu_orm_291,0.78467363,-0.8360492
afrimmlu_orm_292,0.7669072,-0.31470987
afrimmlu_orm_293,0.78048235,0.67955106
afrimmlu_orm_294,0.62768817,0.121291265
afrimmlu_orm_295,0.7588654,0.18015368
afrimmlu_orm_296,0.78467363,-0.8360492
afrimmlu_orm_297,0.78048235,0.67955106
afrimmlu_orm_298,0.7404723,0.17231084
afrimmlu_orm_299,0.6009996,0.10867074
afrimmlu_orm_3,0.7404723,0.17231084
afrimmlu_orm_30,0.78048235,0.67955106
afrimmlu_orm_300,0.5895321,0.10321131
afrimmlu_orm_301,0.78048235,0.67955106
afrimmlu_orm_302,0.7283728,-0.32004657
afrimmlu_orm_303,0.78467363,-0.8360492
afrimmlu_orm_304,0.7055731,1.0943229
afrimmlu_orm_305,0.5391584,0.48998404
afrimmlu_orm_306,0.7404723,0.17231084
afrimmlu_orm_307,0.545274,0.90647614
afrimmlu_orm_308,0.78048235,0.67955106
afrimmlu_orm_309,0.78048235,0.67955106
afrimmlu_orm_31,0.78467363,-0.8360492
afrimmlu_orm_310,0.569069,0.93756896
afrimmlu_orm_311,0.7669072,-0.31470987
afrimmlu_orm_312,0.5102663,0.46307695
afrimmlu_orm_313,0.7846736,-0.8360492
afrimmlu_orm_314,0.68626213,1.0742759
afrimmlu_orm_315,0.75886536,0.18015368
afrimmlu_orm_316,0.65210354,0.5868134
afrimmlu_orm_317,0.7119467,-0.32218784
afrimmlu_orm_318,0.7033144,0.15601654
afrimmlu_orm_319,0.7846736,-0.8360492
afrimmlu_orm_32,0.75886536,0.18015368
afrimmlu_orm_320,0.78048235,0.67955106
afrimmlu_orm_321,0.5807623,0.9524247
afrimmlu_orm_322,0.7404723,0.17231084
afrimmlu_orm_323,0.7588654,0.18015368
afrimmlu_orm_324,0.7588654,0.18015368
afrimmlu_orm_325,0.7404723,0.17231084
afrimmlu_orm_326,0.7404723,0.17231084
afrimmlu_orm_327,0.70331436,0.15601648
afrimmlu_orm_328,0.78048235,0.67955106
afrimmlu_orm_329,0.78048235,0.67955106
afrimmlu_orm_33,0.7404723,0.17231084
afrimmlu_orm_330,0.78048235,0.67955106
afrimmlu_orm_331,0.7588654,0.18015368
afrimmlu_orm_332,0.78048235,0.67955106
afrimmlu_orm_333,0.569069,0.93756896
afrimmlu_orm_334,0.78048235,0.67955106
afrimmlu_orm_335,0.63796276,0.57546014
afrimmlu_orm_336,0.7669072,-0.31470987
afrimmlu_orm_337,0.569069,0.93756896
afrimmlu_orm_338,0.78048235,0.67955106
afrimmlu_orm_339,0.545274,0.90647614
afrimmlu_orm_34,0.7119467,-0.32218784
afrimmlu_orm_340,0.7669072,-0.31470987
afrimmlu_orm_341,0.7588654,0.18015368
afrimmlu_orm_342,0.6521035,0.5868134
afrimmlu_orm_343,0.78048235,0.67955106
afrimmlu_orm_344,0.7055731,1.0943229
afrimmlu_orm_345,0.7588654,0.18015368
afrimmlu_orm_346,0.68626213,1.0742759
afrimmlu_orm_347,0.65846074,1.4965177
afrimmlu_orm_348,0.63796276,0.57546014
afrimmlu_orm_349,0.78048235,0.67955106
afrimmlu_orm_35,0.7588654,0.18015368
afrimmlu_orm_350,0.7404723,0.17231084
afrimmlu_orm_351,0.7588654,0.18015368
afrimmlu_orm_352,0.78467363,-0.8360492
afrimmlu_orm_353,0.78048235,0.67955106
afrimmlu_orm_354,0.7588654,0.18015368
afrimmlu_orm_355,0.7404723,0.17231084
afrimmlu_orm_356,0.63796276,0.57546014
afrimmlu_orm_357,0.78048235,0.67955106
afrimmlu_orm_358,0.569069,0.93756896
afrimmlu_orm_359,0.7669072,-0.31470987
afrimmlu_orm_36,0.7669072,-0.31470987
afrimmlu_orm_360,0.78048235,0.67955106
afrimmlu_orm_361,0.7588654,0.18015368
afrimmlu_orm_362,0.78048235,0.67955106
afrimmlu_orm_363,0.70331436,0.15601648
afrimmlu_orm_364,0.70331436,0.15601648
afrimmlu_orm_365,0.7283728,-0.32004657
afrimmlu_orm_366,0.6521035,0.5868134
afrimmlu_orm_367,0.7055731,1.0943229
afrimmlu_orm_368,0.70331436,0.15601648
afrimmlu_orm_369,0.7588654,0.18015368
afrimmlu_orm_37,0.78467363,-0.8360492
afrimmlu_orm_370,0.6228919,0.5631122
afrimmlu_orm_371,0.6363421,0.5741446
afrimmlu_orm_372,0.7119467,-0.32218784
afrimmlu_orm_373,0.78048235,0.67955106
afrimmlu_orm_374,0.545274,0.90647614
afrimmlu_orm_375,0.65846074,1.4965177
afrimmlu_orm_376,0.7669072,-0.31470987
afrimmlu_orm_377,0.6521035,0.5868134
afrimmlu_orm_378,0.7055731,1.0943229
afrimmlu_orm_379,0.7669072,-0.31470987
afrimmlu_orm_38,0.7669072,-0.31470987
afrimmlu_orm_380,0.65846074,1.4965177
afrimmlu_orm_381,0.78467363,-0.8360492
afrimmlu_orm_382,0.78048235,0.67955106
afrimmlu_orm_383,0.7588654,0.18015368
afrimmlu_orm_384,0.7588654,0.18015368
afrimmlu_orm_385,0.65846074,1.4965177
afrimmlu_orm_386,0.70331436,0.15601648
afrimmlu_orm_387,0.7404723,0.17231084
afrimmlu_orm_388,0.5895321,0.10321131
afrimmlu_orm_389,0.78048235,0.67955106
afrimmlu_orm_39,0.7588654,0.18015368
afrimmlu_orm_390,0.569069,0.93756896
afrimmlu_orm_391,0.78048235,0.67955106
afrimmlu_orm_392,0.78048235,0.67955106
afrimmlu_orm_393,0.5391584,0.48998404
afrimmlu_orm_394,0.7404723,0.17231084
afrimmlu_orm_395,0.78048235,0.67955106
afrimmlu_orm_396,0.7669072,-0.31470987
afrimmlu_orm_397,0.7283728,-0.32004657
afrimmlu_orm_398,0.5102664,0.463077
afrimmlu_orm_399,0.78048235,0.67955106
afrimmlu_orm_4,0.7669072,-0.31470987
afrimmlu_orm_40,0.78467363,-0.8360492
afrimmlu_orm_400,0.58076227,0.9524247
afrimmlu_orm_401,0.7119467,-0.32218784
afrimmlu_orm_402,0.78048235,0.67955106
afrimmlu_orm_403,0.78467363,-0.8360492
afrimmlu_orm_404,0.78048235,0.67955106
afrimmlu_orm_405,0.78048235,0.67955106
afrimmlu_orm_406,0.61369306,0.1146902
afrimmlu_orm_407,0.78048235,0.67955106
afrimmlu_orm_408,0.7588654,0.18015368
afrimmlu_orm_409,0.78048235,0.67955106
afrimmlu_orm_41,0.78467363,-0.8360492
afrimmlu_orm_410,0.7404723,0.17231084
afrimmlu_orm_411,0.68626213,1.0742759
afrimmlu_orm_412,0.7404723,0.17231084
afrimmlu_orm_413,0.78048235,0.67955106
afrimmlu_orm_414,0.7119467,-0.32218784
afrimmlu_orm_415,0.78048235,0.67955106
afrimmlu_orm_416,0.78048235,0.67955106
afrimmlu_orm_417,0.7588654,0.18015368
afrimmlu_orm_418,0.7119467,-0.32218784
afrimmlu_orm_419,0.7119467,-0.32218784
afrimmlu_orm_42,0.7588654,0.18015368
afrimmlu_orm_420,0.7669072,-0.31470987
afrimmlu_orm_421,0.78467363,-0.8360492
afrimmlu_orm_422,0.7588654,0.18015368
afrimmlu_orm_423,0.78048235,0.67955106
afrimmlu_orm_424,0.7283728,-0.32004657
afrimmlu_orm_425,0.7119467,-0.32218784
