,a,b
sib_lug_26,0.78793126,-0.41532964
sib_lug_27,0.78793126,-0.41532964
sib_lug_28,0.78793126,-0.41532964
sib_lug_29,0.78793126,-0.41532964
sib_lug_3,0.78793126,-0.41532964
sib_lug_30,0.78793126,-0.41532964
sib_lug_31,0.78793126,-0.41532964
sib_lug_32,0.6261891,0.03364378
sib_lug_33,0.78793126,-0.41532964
sib_lug_34,0.67854804,0.5783185
sib_lug_35,0.78793126,-0.41532964
sib_lug_36,0.706751,0.10293185
sib_lug_37,0.706751,0.10293185
sib_lug_38,0.78793126,-0.41532964
sib_lug_39,0.78793126,-0.41532964
sib_lug_4,0.78793126,-0.41532964
sib_lug_40,0.78793126,-0.41532964
sib_lug_41,0.706751,0.10293185
sib_lug_42,0.5506254,0.8343338
sib_lug_43,0.78793126,-0.41532964
sib_lug_44,0.78793126,-0.41532964
sib_lug_45,0.6250029,0.50746787
sib_lug_46,0.7096046,0.10541948
sib_lug_47,0.706751,0.10293185
sib_lug_48,0.78793126,-0.41532964
sib_lug_49,0.6566825,0.059603743
sib_lug_5,0.6250029,0.50746787
sib_lug_50,0.78793126,-0.41532964
sib_lug_51,0.7096046,0.10541948
sib_lug_52,0.7096046,0.10541948
sib_lug_53,0.56108177,1.6892787
sib_lug_54,0.67854804,0.5783185
sib_lug_55,0.67854804,0.5783185
sib_lug_56,0.67854804,0.5783185
sib_lug_57,0.53201306,0.8006286
sib_lug_58,0.67854804,0.5783185
sib_lug_59,0.706751,0.10293185
sib_lug_6,0.706751,0.10293185
sib_lug_60,0.78793126,-0.41532964
sib_lug_61,0.7096046,0.10541948
sib_lug_62,0.6303697,0.97473395
sib_lug_63,0.5848147,1.3261219
sib_lug_64,0.7096046,0.10541948
sib_lug_65,0.7096046,0.10541948
sib_lug_66,0.67854804,0.5783185
sib_lug_67,0.78793126,-0.41532964
sib_lug_68,0.6261891,0.03364378
sib_lug_69,0.7096046,0.10541948
sib_lug_7,0.78793126,-0.41532964
sib_lug_70,0.67854804,0.5783185
sib_lug_71,0.5848147,1.3261219
sib_lug_72,0.67854804,0.5783185
sib_lug_73,0.5848147,1.3261219
sib_lug_74,0.5777624,1.3110049
sib_lug_75,0.56108177,1.6892787
sib_lug_76,0.7096046,0.10541948
sib_lug_77,0.78793126,-0.41532964
sib_lug_78,0.67854804,0.5783185
sib_lug_79,0.6274433,0.51071554
sib_lug_8,0.78793126,-0.41532964
sib_lug_80,0.6274433,0.51071554
sib_lug_81,0.67854804,0.5783185
sib_lug_82,0.56108177,1.6892787
sib_lug_83,0.78793126,-0.41532964
sib_lug_84,0.6566825,0.059603743
sib_lug_85,0.67854804,0.5783185
sib_lug_86,0.6303697,0.97473395
sib_lug_87,0.7096046,0.10541948
sib_lug_88,0.7096046,0.10541948
sib_lug_89,0.706751,0.10293185
sib_lug_9,0.78793126,-0.41532964
sib_lug_90,0.67854804,0.5783185
sib_lug_91,0.78793126,-0.41532964
sib_lug_92,0.56108177,1.6892787
sib_lug_93,0.78793126,-0.41532964
sib_lug_94,0.78793126,-0.41532964
sib_lug_95,0.78793126,-0.41532964
sib_lug_96,0.78793126,-0.41532964
sib_lug_97,0.78793126,-0.41532964
sib_lug_98,0.78793126,-0.41532964
sib_lug_99,0.78793126,-0.41532964
sib_orm_0,0.67854804,0.5783185
sib_orm_1,0.706751,0.10293185
sib_orm_10,0.78793126,-0.41532964
sib_orm_100,0.78793126,-0.41532964
sib_orm_101,0.78793126,-0.41532964
sib_orm_102,0.78793126,-0.41532964
sib_orm_103,0.78793126,-0.41532964
sib_orm_104,0.78793126,-0.41532964
sib_orm_105,0.78793126,-0.41532964
sib_orm_106,0.78793126,-0.41532964
sib_orm_107,0.78793126,-0.41532964
sib_orm_108,0.78793126,-0.41532964
sib_orm_109,0.78793126,-0.41532964
sib_orm_11,0.78793126,-0.41532964
sib_orm_110,0.78793126,-0.41532964
sib_orm_111,0.78793126,-0.41532964
sib_orm_112,0.78793126,-0.41532964
sib_orm_113,0.78793126,-0.41532964
sib_orm_114,0.78793126,-0.41532964
sib_orm_115,0.78793126,-0.41532964
sib_orm_116,0.78793126,-0.41532964
sib_orm_117,0.78793126,-0.41532964
sib_orm_118,0.78793126,-0.41532964
sib_orm_119,0.78793126,-0.41532964
sib_orm_12,0.78793126,-0.41532964
sib_orm_120,0.78793126,-0.41532964
sib_orm_121,0.78793126,-0.41532964
sib_orm_122,0.78793126,-0.41532964
sib_orm_123,0.78793126,-0.41532964
sib_orm_124,0.78793126,-0.41532964
sib_orm_125,0.78793126,-0.41532964
sib_orm_126,0.5947198,0.46707988
sib_orm_127,0.78793126,-0.41532964
sib_orm_128,0.78793126,-0.41532964
sib_orm_129,0.78793126,-0.41532964
sib_orm_13,0.78793126,-0.41532964
sib_orm_130,0.706751,0.10293185
sib_orm_131,0.6261891,0.03364378
sib_orm_132,0.78793126,-0.41532964
sib_orm_133,0.78793126,-0.41532964
sib_orm_134,0.706751,0.10293185
sib_orm_135,0.78793126,-0.41532964
sib_orm_136,0.78793126,-0.41532964
sib_orm_137,0.6303697,0.97473395
sib_orm_138,0.78793126,-0.41532964
sib_orm_139,0.6303697,0.97473395
sib_orm_14,0.706751,0.10293185
sib_orm_140,0.78793126,-0.41532964
sib_orm_141,0.78793126,-0.41532964
sib_orm_142,0.78793126,-0.41532964
sib_orm_143,0.78793126,-0.41532964
sib_orm_144,0.5526637,0.8380064
sib_orm_145,0.67854804,0.5783185
sib_orm_146,0.78793126,-0.41532964
sib_orm_147,0.7096046,0.10541948
sib_orm_148,0.67854804,0.5783185
sib_orm_149,0.7096046,0.10541948
sib_orm_15,0.78793126,-0.41532964
sib_orm_150,0.78793126,-0.41532964
sib_orm_151,0.78793126,-0.41532964
sib_orm_152,0.5526637,0.8380064
sib_orm_153,0.7096046,0.10541948
sib_orm_154,0.7096046,0.10541948
sib_orm_155,0.56108177,1.6892787
sib_orm_156,0.78793126,-0.41532964
sib_orm_157,0.5581102,0.8478007
sib_orm_158,0.78793126,-0.41532964
sib_orm_159,0.6303697,0.97473395
sib_orm_16,0.78793126,-0.41532964
sib_orm_160,0.78793126,-0.41532964
sib_orm_161,0.53201306,0.8006286
sib_orm_162,0.78793126,-0.41532964
sib_orm_163,0.51128685,1.1630158
sib_orm_164,0.78793126,-0.41532964
sib_orm_165,0.78793126,-0.41532964
sib_orm_166,0.78793126,-0.41532964
sib_orm_167,0.7096046,0.10541948
sib_orm_168,0.706751,0.10293185
sib_orm_169,0.78793126,-0.41532964
sib_orm_17,0.78793126,-0.41532964
sib_orm_170,0.78793126,-0.41532964
sib_orm_171,0.53015816,0.7972537
sib_orm_172,0.7096046,0.10541948
sib_orm_173,0.6303697,0.97473395
sib_orm_174,0.706751,0.10293185
sib_orm_175,0.78793126,-0.41532964
sib_orm_176,0.67854804,0.5783185
sib_orm_177,0.6303697,0.97473395
sib_orm_178,0.6004754,0.47476533
sib_orm_179,0.56108177,1.6892787
sib_orm_18,0.7096046,0.10541948
sib_orm_180,0.5777624,1.3110049
sib_orm_181,0.56108177,1.6892787
sib_orm_182,0.5848147,1.3261219
sib_orm_183,0.6303697,0.97473395
sib_orm_184,0.5848147,1.3261219
sib_orm_185,0.67854804,0.5783185
sib_orm_186,0.78793126,-0.41532964
sib_orm_187,0.6320151,0.03857096
sib_orm_188,0.6303697,0.97473395
sib_orm_189,0.78793126,-0.41532964
sib_orm_19,0.6250029,0.50746787
sib_orm_190,0.78793126,-0.41532964
sib_orm_191,0.5947198,0.46707988
sib_orm_192,0.56108177,1.6892787
sib_orm_193,0.7096046,0.10541948
sib_orm_194,0.67854804,0.5783185
sib_orm_195,0.55150425,1.2537094
sib_orm_196,0.78793126,-0.41532964
sib_orm_197,0.706751,0.10293185
sib_orm_198,0.78793126,-0.41532964
sib_orm_199,0.53201306,0.8006286
sib_orm_2,0.78793126,-0.41532964
sib_orm_20,0.706751,0.10293185
sib_orm_200,0.67854804,0.5783185
sib_orm_201,0.67854804,0.5783185
sib_orm_202,0.51128685,1.1630158
sib_orm_203,0.78793126,-0.41532964
sib_orm_21,0.78793126,-0.41532964
sib_orm_22,0.78793126,-0.41532964
sib_orm_23,0.67854804,0.5783185
sib_orm_24,0.706751,0.10293185
sib_orm_25,0.706751,0.10293185
sib_orm_26,0.78793126,-0.41532964
sib_orm_27,0.78793126,-0.41532964
sib_orm_28,0.67854804,0.5783185
sib_orm_29,0.78793126,-0.41532964
sib_orm_3,0.78793126,-0.41532964
sib_orm_30,0.7096046,0.10541948
sib_orm_31,0.78793126,-0.41532964
sib_orm_32,0.53761923,0.39087477
sib_orm_33,0.78793126,-0.41532964
sib_orm_34,0.78793126,-0.41532964
sib_orm_35,0.78793126,-0.41532964
sib_orm_36,0.706751,0.10293185
sib_orm_37,0.7096046,0.10541948
sib_orm_38,0.7096046,0.10541948
sib_orm_39,0.78793126,-0.41532964
sib_orm_4,0.78793126,-0.41532964
sib_orm_40,0.706751,0.10293185
sib_orm_41,0.67854804,0.5783185
sib_orm_42,0.78793126,-0.41532964
sib_orm_43,0.706751,0.10293185
sib_orm_44,0.78793126,-0.41532964
sib_orm_45,0.67854804,0.5783185
sib_orm_46,0.6274433,0.51071554
sib_orm_47,0.78793126,-0.41532964
sib_orm_48,0.78793126,-0.41532964
sib_orm_49,0.78793126,-0.41532964
sib_orm_5,0.5777624,1.3110049
sib_orm_50,0.78793126,-0.41532964
sib_orm_51,0.67854804,0.5783185
sib_orm_52,0.706751,0.10293185
sib_orm_53,0.5848147,1.3261219
sib_orm_54,0.6261891,0.03364378
sib_orm_55,0.67854804,0.5783185
sib_orm_56,0.706751,0.10293185
sib_orm_57,0.55150425,1.2537094
sib_orm_58,0.67854804,0.5783185
sib_orm_59,0.706751,0.10293185
sib_orm_6,0.5093866,1.1586474
sib_orm_60,0.56108177,1.6892787
sib_orm_61,0.6303697,0.97473395
sib_orm_62,0.6250029,0.50746787
sib_orm_63,0.6303697,0.97473395
sib_orm_64,0.706751,0.10293185
sib_orm_65,0.6303697,0.97473395
sib_orm_66,0.706751,0.10293185
sib_orm_67,0.78793126,-0.41532964
sib_orm_68,0.6303697,0.97473395
sib_orm_69,0.706751,0.10293185
sib_orm_7,0.706751,0.10293185
sib_orm_70,0.67854804,0.5783185
sib_orm_71,0.67854804,0.5783185
sib_orm_72,0.67854804,0.5783185
sib_orm_73,0.67854804,0.5783185
sib_orm_74,0.5947198,0.46707988
sib_orm_75,0.56108177,1.6892787
sib_orm_76,0.67854804,0.5783185
sib_orm_77,0.78793126,-0.41532964
sib_orm_78,0.706751,0.10293185
sib_orm_79,0.78793126,-0.41532964
sib_orm_8,0.78793126,-0.41532964
sib_orm_80,0.67854804,0.5783185
sib_orm_81,0.6303697,0.97473395
sib_orm_82,0.67854804,0.5783185
sib_orm_83,0.67854804,0.5783185
sib_orm_84,0.67854804,0.5783185
sib_orm_85,0.706751,0.10293185
sib_orm_86,0.67854804,0.5783185
sib_orm_87,0.78793126,-0.41532964
sib_orm_88,0.67854804,0.5783185
sib_orm_89,0.67854804,0.5783185
sib_orm_9,0.67854804,0.5783185
sib_orm_90,0.67854804,0.5783185
sib_orm_91,0.78793126,-0.41532964
sib_orm_92,0.5560217,0.8440483
sib_orm_93,0.78793126,-0.41532964
sib_orm_94,0.78793126,-0.41532964
sib_orm_95,0.78793126,-0.41532964
sib_orm_96,0.78793126,-0.41532964
sib_orm_97,0.78793126,-0.41532964
sib_orm_98,0.78793126,-0.41532964
sib_orm_99,0.78793126,-0.41532964
sib_sna_0,0.78793126,-0.41532964
sib_sna_1,0.78793126,-0.41532964
sib_sna_10,0.78793126,-0.41532964
sib_sna_100,0.78793126,-0.41532964
sib_sna_101,0.78793126,-0.41532964
sib_sna_102,0.78793126,-0.41532964
sib_sna_103,0.78793126,-0.41532964
sib_sna_104,0.7096046,0.10541948
sib_sna_105,0.78793126,-0.41532964
sib_sna_106,0.78793126,-0.41532964
sib_sna_107,0.78793126,-0.41532964
sib_sna_108,0.78793126,-0.41532964
sib_sna_109,0.6250029,0.50746787
sib_sna_11,0.78793126,-0.41532964
sib_sna_110,0.78793126,-0.41532964
sib_sna_111,0.78793126,-0.41532964
sib_sna_112,0.78793126,-0.41532964
sib_sna_113,0.78793126,-0.41532964
sib_sna_114,0.78793126,-0.41532964
sib_sna_115,0.78793126,-0.41532964
sib_sna_116,0.78793126,-0.41532964
sib_sna_117,0.78793126,-0.41532964
sib_sna_118,0.78793126,-0.41532964
sib_sna_119,0.78793126,-0.41532964
sib_sna_12,0.6250029,0.50746787
sib_sna_120,0.706751,0.10293185
sib_sna_121,0.78793126,-0.41532964
sib_sna_122,0.78793126,-0.41532964
sib_sna_123,0.78793126,-0.41532964
sib_sna_124,0.706751,0.10293185
sib_sna_125,0.78793126,-0.41532964
sib_sna_126,0.6250029,0.50746787
sib_sna_127,0.78793126,-0.41532964
sib_sna_128,0.7096046,0.10541948
sib_sna_129,0.78793126,-0.41532964
sib_sna_13,0.6261891,0.03364378
sib_sna_130,0.78793126,-0.41532964
sib_sna_131,0.6303697,0.97473395
sib_sna_132,0.78793126,-0.41532964
sib_sna_133,0.78793126,-0.41532964
sib_sna_134,0.78793126,-0.41532964
sib_sna_135,0.78793126,-0.41532964
sib_sna_136,0.78793126,-0.41532964
sib_sna_137,0.7096046,0.10541948
sib_sna_138,0.78793126,-0.41532964
sib_sna_139,0.6303697,0.97473395
sib_sna_14,0.78793126,-0.41532964
sib_sna_140,0.78793126,-0.41532964
sib_sna_141,0.78793126,-0.41532964
sib_sna_142,0.78793126,-0.41532964
sib_sna_143,0.78793126,-0.41532964
sib_sna_144,0.55150425,1.2537094
sib_sna_145,0.706751,0.10293185
sib_sna_146,0.78793126,-0.41532964
sib_sna_147,0.78793126,-0.41532964
sib_sna_148,0.56108177,1.6892787
sib_sna_149,0.78793126,-0.41532964
sib_sna_15,0.78793126,-0.41532964
sib_sna_150,0.7096046,0.10541948
sib_sna_151,0.78793126,-0.41532964
sib_sna_152,0.78793126,-0.41532964
sib_sna_153,0.7096046,0.10541948
sib_sna_154,0.78793126,-0.41532964
sib_sna_155,0.56108177,1.6892787
sib_sna_156,0.78793126,-0.41532964
sib_sna_157,0.6320151,0.03857096
sib_sna_158,0.78793126,-0.41532964
sib_sna_159,0.6303697,0.97473395
sib_sna_16,0.78793126,-0.41532964
sib_sna_160,0.6026998,0.47773477
sib_sna_161,0.78793126,-0.41532964
sib_sna_162,0.78793126,-0.41532964
sib_sna_163,0.56108177,1.6892787
sib_sna_164,0.78793126,-0.41532964
sib_sna_165,0.6320151,0.03857096
sib_sna_166,0.78793126,-0.41532964
sib_sna_167,0.78793126,-0.41532964
sib_sna_168,0.7096046,0.10541948
sib_sna_169,0.78793126,-0.41532964
sib_sna_17,0.78793126,-0.41532964
sib_sna_170,0.78793126,-0.41532964
sib_sna_171,0.55150425,1.2537094
sib_sna_172,0.6320151,0.03857096
sib_sna_173,0.67854804,0.5783185
sib_sna_174,0.5093866,1.1586474
sib_sna_175,0.78793126,-0.41532964
sib_sna_176,0.67854804,0.5783185
sib_sna_177,0.6303697,0.97473395
sib_sna_178,0.56108177,1.6892787
sib_sna_179,0.56108177,1.6892787
sib_sna_18,0.6566825,0.059603743
sib_sna_180,0.56108177,1.6892787
sib_sna_181,0.6303697,0.97473395
sib_sna_182,0.56108177,1.6892787
sib_sna_183,0.78793126,-0.41532964
sib_sna_184,0.5848147,1.3261219
sib_sna_185,0.7096046,0.10541948
sib_sna_186,0.78793126,-0.41532964
sib_sna_187,0.49763015,0.73766416
sib_sna_188,0.6320151,0.03857096
sib_sna_189,0.78793126,-0.41532964
sib_sna_19,0.6566825,0.059603743
sib_sna_190,0.78793126,-0.41532964
sib_sna_191,0.78793126,-0.41532964
sib_sna_192,0.56108177,1.6892787
sib_sna_193,0.78793126,-0.41532964
sib_sna_194,0.706751,0.10293185
sib_sna_195,0.59689516,0.46998495
sib_sna_196,0.78793126,-0.41532964
sib_sna_197,0.7096046,0.10541948
sib_sna_198,0.78793126,-0.41532964
sib_sna_199,0.6303697,0.97473395
sib_sna_2,0.78793126,-0.41532964
sib_sna_20,0.78793126,-0.41532964
sib_sna_200,0.59545404,0.9141437
sib_sna_201,0.7096046,0.10541948
sib_sna_202,0.55150425,1.2537094
sib_sna_203,0.78793126,-0.41532964
sib_sna_21,0.78793126,-0.41532964
sib_sna_22,0.78793126,-0.41532964
sib_sna_23,0.5848147,1.3261219
sib_sna_24,0.78793126,-0.41532964
sib_sna_25,0.78793126,-0.41532964
sib_sna_26,0.78793126,-0.41532964
sib_sna_27,0.6250029,0.50746787
sib_sna_28,0.78793126,-0.41532964
sib_sna_29,0.78793126,-0.41532964
sib_sna_3,0.78793126,-0.41532964
sib_sna_30,0.7096046,0.10541948
sib_sna_31,0.78793126,-0.41532964
sib_sna_32,0.49763015,0.73766416
sib_sna_33,0.78793126,-0.41532964
sib_sna_34,0.78793126,-0.41532964
sib_sna_35,0.78793126,-0.41532964
sib_sna_36,0.78793126,-0.41532964
sib_sna_37,0.78793126,-0.41532964
sib_sna_38,0.78793126,-0.41532964
sib_sna_39,0.78793126,-0.41532964
sib_sna_4,0.78793126,-0.41532964
sib_sna_40,0.78793126,-0.41532964
sib_sna_41,0.78793126,-0.41532964
sib_sna_42,0.78793126,-0.41532964
sib_sna_43,0.78793126,-0.41532964
sib_sna_44,0.78793126,-0.41532964
sib_sna_45,0.706751,0.10293185
sib_sna_46,0.6274433,0.51071554
sib_sna_47,0.78793126,-0.41532964
sib_sna_48,0.78793126,-0.41532964
sib_sna_49,0.78793126,-0.41532964
sib_sna_5,0.7096046,0.10541948
sib_sna_50,0.78793126,-0.41532964
sib_sna_51,0.78793126,-0.41532964
sib_sna_52,0.78793126,-0.41532964
sib_sna_53,0.56108177,1.6892787
sib_sna_54,0.78793126,-0.41532964
sib_sna_55,0.67854804,0.5783185
sib_sna_56,0.78793126,-0.41532964
sib_sna_57,0.56108177,1.6892787
sib_sna_58,0.6303697,0.97473395
sib_sna_59,0.78793126,-0.41532964
sib_sna_6,0.706751,0.10293185
sib_sna_60,0.78793126,-0.41532964
sib_sna_61,0.7096046,0.10541948
sib_sna_62,0.6303697,0.97473395
sib_sna_63,0.5777624,1.3110049
sib_sna_64,0.78793126,-0.41532964
sib_sna_65,0.78793126,-0.41532964
sib_sna_66,0.78793126,-0.41532964
sib_sna_67,0.78793126,-0.41532964
sib_sna_68,0.78793126,-0.41532964
sib_sna_69,0.7096046,0.10541948
sib_sna_7,0.6566825,0.059603743
sib_sna_70,0.7096046,0.10541948
sib_sna_71,0.6303697,0.97473395
sib_sna_72,0.67854804,0.5783185
sib_sna_73,0.7096046,0.10541948
sib_sna_74,0.78793126,-0.41532964
sib_sna_75,0.56108177,1.6892787
sib_sna_76,0.78793126,-0.41532964
sib_sna_77,0.78793126,-0.41532964
sib_sna_78,0.78793126,-0.41532964
sib_sna_79,0.78793126,-0.41532964
sib_sna_8,0.78793126,-0.41532964
sib_sna_80,0.7096046,0.10541948
sib_sna_81,0.78793126,-0.41532964
sib_sna_82,0.5777624,1.3110049
sib_sna_83,0.67854804,0.5783185
sib_sna_84,0.7096046,0.10541948
sib_sna_85,0.706751,0.10293185
sib_sna_86,0.78793126,-0.41532964
sib_sna_87,0.7096046,0.10541948
sib_sna_88,0.67854804,0.5783185
sib_sna_89,0.7096046,0.10541948
sib_sna_9,0.78793126,-0.41532964
sib_sna_90,0.67854804,0.5783185
sib_sna_91,0.78793126,-0.41532964
sib_sna_92,0.56108177,1.6892787
sib_sna_93,0.78793126,-0.41532964
sib_sna_94,0.78793126,-0.41532964
sib_sna_95,0.78793126,-0.41532964
sib_sna_96,0.78793126,-0.41532964
sib_sna_97,0.78793126,-0.41532964
sib_sna_98,0.78793126,-0.41532964
sib_sna_99,0.78793126,-0.41532964
sib_sot_0,0.78793126,-0.41532964
sib_sot_1,0.78793126,-0.41532964
sib_sot_10,0.78793126,-0.41532964
sib_sot_100,0.78793126,-0.41532964
sib_sot_101,0.78793126,-0.41532964
sib_sot_102,0.78793126,-0.41532964
sib_sot_103,0.78793126,-0.41532964
sib_sot_104,0.78793126,-0.41532964
sib_sot_105,0.78793126,-0.41532964
sib_sot_106,0.78793126,-0.41532964
sib_sot_107,0.78793126,-0.41532964
sib_sot_108,0.78793126,-0.41532964
sib_sot_109,0.706751,0.10293185
sib_sot_11,0.78793126,-0.41532964
sib_sot_110,0.78793126,-0.41532964
sib_sot_111,0.78793126,-0.41532964
sib_sot_112,0.78793126,-0.41532964
sib_sot_113,0.78793126,-0.41532964
sib_sot_114,0.78793126,-0.41532964
sib_sot_115,0.78793126,-0.41532964
sib_sot_116,0.78793126,-0.41532964
sib_sot_117,0.78793126,-0.41532964
sib_sot_118,0.78793126,-0.41532964
sib_sot_119,0.78793126,-0.41532964
sib_sot_12,0.78793126,-0.41532964
sib_sot_120,0.706751,0.10293185
sib_sot_121,0.78793126,-0.41532964
sib_sot_122,0.78793126,-0.41532964
sib_sot_123,0.78793126,-0.41532964
sib_sot_124,0.78793126,-0.41532964
sib_sot_125,0.78793126,-0.41532964
sib_sot_126,0.67854804,0.5783185
sib_sot_127,0.78793126,-0.41532964
sib_sot_128,0.78793126,-0.41532964
sib_sot_129,0.78793126,-0.41532964
sib_sot_13,0.78793126,-0.41532964
sib_sot_130,0.706751,0.10293185
sib_sot_131,0.6303697,0.97473395
sib_sot_132,0.78793126,-0.41532964
sib_sot_133,0.78793126,-0.41532964
sib_sot_134,0.78793126,-0.41532964
sib_sot_135,0.78793126,-0.41532964
sib_sot_136,0.78793126,-0.41532964
sib_sot_137,0.6303697,0.97473395
sib_sot_138,0.67854804,0.5783185
sib_sot_139,0.6250029,0.50746787
sib_sot_14,0.78793126,-0.41532964
sib_sot_140,0.78793126,-0.41532964
sib_sot_141,0.78793126,-0.41532964
sib_sot_142,0.67854804,0.5783185
sib_sot_143,0.78793126,-0.41532964
sib_sot_144,0.6303697,0.97473395
sib_sot_145,0.706751,0.10293185
sib_sot_146,0.78793126,-0.41532964
sib_sot_147,0.78793126,-0.41532964
sib_sot_148,0.7096046,0.10541948
sib_sot_149,0.6320151,0.03857096
sib_sot_15,0.706751,0.10293185
sib_sot_150,0.78793126,-0.41532964
sib_sot_151,0.78793126,-0.41532964
sib_sot_152,0.78793126,-0.41532964
sib_sot_153,0.67854804,0.5783185
sib_sot_154,0.7096046,0.10541948
sib_sot_155,0.51128685,1.1630158
sib_sot_156,0.78793126,-0.41532964
sib_sot_157,0.5093866,1.1586474
sib_sot_158,0.78793126,-0.41532964
sib_sot_159,0.6303697,0.97473395
sib_sot_16,0.6566825,0.059603743
sib_sot_160,0.6320151,0.03857096
sib_sot_161,0.78793126,-0.41532964
sib_sot_162,0.78793126,-0.41532964
sib_sot_163,0.5093866,1.1586474
sib_sot_164,0.78793126,-0.41532964
sib_sot_165,0.59689516,0.46998495
sib_sot_166,0.78793126,-0.41532964
sib_sot_167,0.78793126,-0.41532964
sib_sot_168,0.706751,0.10293185
sib_sot_169,0.78793126,-0.41532964
sib_sot_17,0.78793126,-0.41532964
sib_sot_170,0.7096046,0.10541948
sib_sot_171,0.56108177,1.6892787
sib_sot_172,0.7096046,0.10541948
sib_sot_173,0.7096046,0.10541948
sib_sot_174,0.6020191,0.92564845
sib_sot_175,0.78793126,-0.41532964
sib_sot_176,0.7096046,0.10541948
sib_sot_177,0.6303697,0.97473395
sib_sot_178,0.51128685,1.1630158
sib_sot_179,0.56108177,1.6892787
sib_sot_18,0.7096046,0.10541948
sib_sot_180,0.51128685,1.1630158
sib_sot_181,0.5506254,0.8343338
sib_sot_182,0.6026998,0.47773477
sib_sot_183,0.78793126,-0.41532964
sib_sot_184,0.56108177,1.6892787
sib_sot_185,0.78793126,-0.41532964
sib_sot_186,0.78793126,-0.41532964
sib_sot_187,0.53761923,0.39087477
sib_sot_188,0.6566825,0.059603743
sib_sot_189,0.78793126,-0.41532964
sib_sot_19,0.6303697,0.97473395
sib_sot_190,0.7096046,0.10541948
sib_sot_191,0.6261891,0.03364378
sib_sot_192,0.56108177,1.6892787
sib_sot_193,0.6320151,0.03857096
sib_sot_194,0.67854804,0.5783185
sib_sot_195,0.6026998,0.47773477
sib_sot_196,0.78793126,-0.41532964
sib_sot_197,0.78793126,-0.41532964
sib_sot_198,0.78793126,-0.41532964
sib_sot_199,0.67854804,0.5783185
sib_sot_2,0.78793126,-0.41532964
sib_sot_20,0.78793126,-0.41532964
sib_sot_200,0.55150425,1.2537094
sib_sot_201,0.7096046,0.10541948
sib_sot_202,0.56108177,1.6892787
sib_sot_203,0.78793126,-0.41532964
sib_sot_21,0.78793126,-0.41532964
sib_sot_22,0.78793126,-0.41532964
sib_sot_23,0.78793126,-0.41532964
sib_sot_24,0.78793126,-0.41532964
sib_sot_25,0.78793126,-0.41532964
sib_sot_26,0.78793126,-0.41532964
sib_sot_27,0.78793126,-0.41532964
sib_sot_28,0.78793126,-0.41532964
sib_sot_29,0.78793126,-0.41532964
sib_sot_3,0.78793126,-0.41532964
sib_sot_30,0.78793126,-0.41532964
sib_sot_31,0.78793126,-0.41532964
sib_sot_32,0.5565002,0.41603404
sib_sot_33,0.78793126,-0.41532964
sib_sot_34,0.78793126,-0.41532964
sib_sot_35,0.78793126,-0.41532964
sib_sot_36,0.78793126,-0.41532964
sib_sot_37,0.67854804,0.5783185
sib_sot_38,0.78793126,-0.41532964
sib_sot_39,0.78793126,-0.41532964
sib_sot_4,0.78793126,-0.41532964
sib_sot_40,0.78793126,-0.41532964
sib_sot_41,0.78793126,-0.41532964
sib_sot_42,0.78793126,-0.41532964
sib_sot_43,0.78793126,-0.41532964
sib_sot_44,0.78793126,-0.41532964
sib_sot_45,0.6303697,0.97473395
sib_sot_46,0.78793126,-0.41532964
sib_sot_47,0.78793126,-0.41532964
sib_sot_48,0.78793126,-0.41532964
sib_sot_49,0.78793126,-0.41532964
sib_sot_5,0.6303697,0.97473395
sib_sot_50,0.78793126,-0.41532964
sib_sot_51,0.78793126,-0.41532964
sib_sot_52,0.706751,0.10293185
sib_sot_53,0.5560217,0.8440483
sib_sot_54,0.6566825,0.059603743
sib_sot_55,0.706751,0.10293185
sib_sot_56,0.78793126,-0.41532964
sib_sot_57,0.56108177,1.6892787
sib_sot_58,0.7096046,0.10541948
sib_sot_59,0.78793126,-0.41532964
sib_sot_6,0.78793126,-0.41532964
sib_sot_60,0.78793126,-0.41532964
sib_sot_61,0.67854804,0.5783185
sib_sot_62,0.6250029,0.50746787
sib_sot_63,0.6303697,0.97473395
sib_sot_64,0.78793126,-0.41532964
sib_sot_65,0.5777624,1.3110049
sib_sot_66,0.78793126,-0.41532964
sib_sot_67,0.78793126,-0.41532964
sib_sot_68,0.78793126,-0.41532964
sib_sot_69,0.78793126,-0.41532964
sib_sot_7,0.67854804,0.5783185
sib_sot_70,0.67854804,0.5783185
sib_sot_71,0.6303697,0.97473395
sib_sot_72,0.67854804,0.5783185
sib_sot_73,0.67854804,0.5783185
sib_sot_74,0.6303697,0.97473395
sib_sot_75,0.56108177,1.6892787
sib_sot_76,0.706751,0.10293185
sib_sot_77,0.78793126,-0.41532964
sib_sot_78,0.5565002,0.41603404
sib_sot_79,0.67854804,0.5783185
sib_sot_8,0.78793126,-0.41532964
sib_sot_80,0.67854804,0.5783185
sib_sot_81,0.6303697,0.97473395
sib_sot_82,0.6303697,0.97473395
sib_sot_83,0.78793126,-0.41532964
sib_sot_84,0.706751,0.10293185
sib_sot_85,0.67854804,0.5783185
sib_sot_86,0.78793126,-0.41532964
sib_sot_87,0.78793126,-0.41532964
sib_sot_88,0.78793126,-0.41532964
sib_sot_89,0.67854804,0.5783185
sib_sot_9,0.78793126,-0.41532964
