,a,b
afrimgsm_kin_214,0.72505677,0.21326363
afrimgsm_kin_215,0.79315966,-0.3160993
afrimgsm_kin_216,0.79315966,-0.3160993
afrimgsm_kin_217,0.79315966,-0.3160993
afrimgsm_kin_218,0.79315966,-0.3160993
afrimgsm_kin_219,0.79315966,-0.3160993
afrimgsm_kin_22,0.79315966,-0.3160993
afrimgsm_kin_220,0.7054685,-0.8489991
afrimgsm_kin_221,0.59232324,-0.3066153
afrimgsm_kin_222,0.79315966,-0.3160993
afrimgsm_kin_223,0.79315966,-0.3160993
afrimgsm_kin_224,0.7054685,-0.8489991
afrimgsm_kin_225,0.79315966,-0.3160993
afrimgsm_kin_226,0.79315966,-0.3160993
afrimgsm_kin_227,0.6794138,0.69208974
afrimgsm_kin_228,0.59232324,-0.3066153
afrimgsm_kin_229,0.69851464,0.20161274
afrimgsm_kin_23,0.79315966,-0.3160993
afrimgsm_kin_230,0.72505677,0.21326363
afrimgsm_kin_231,0.79315966,-0.3160993
afrimgsm_kin_232,0.681165,1.1876816
afrimgsm_kin_233,0.79315966,-0.3160993
afrimgsm_kin_234,0.681165,1.1876816
afrimgsm_kin_235,0.7054685,-0.8489991
afrimgsm_kin_236,0.72505677,0.21326363
afrimgsm_kin_237,0.7054685,-0.8489991
afrimgsm_kin_238,0.79315966,-0.3160993
afrimgsm_kin_239,0.79315966,-0.3160993
afrimgsm_kin_24,0.69548357,0.2002947
afrimgsm_kin_240,0.79315966,-0.3160993
afrimgsm_kin_241,0.65456736,0.67088765
afrimgsm_kin_242,0.79315966,-0.3160993
afrimgsm_kin_243,0.65456736,0.67088765
afrimgsm_kin_244,0.72505677,0.21326363
afrimgsm_kin_245,0.72505677,0.21326363
afrimgsm_kin_246,0.79315966,-0.3160993
afrimgsm_kin_247,0.79315966,-0.3160993
afrimgsm_kin_248,0.7054685,-0.8489991
afrimgsm_kin_249,0.79315966,-0.3160993
afrimgsm_kin_25,0.79315966,-0.3160993
afrimgsm_kin_26,0.65456736,0.67088765
afrimgsm_kin_27,0.681165,1.1876816
afrimgsm_kin_28,0.7054685,-0.8489991
afrimgsm_kin_29,0.681165,1.1876816
afrimgsm_kin_3,0.681165,1.1876816
afrimgsm_kin_30,0.7054685,-0.8489991
afrimgsm_kin_31,0.79315966,-0.3160993
afrimgsm_kin_32,0.65456736,0.67088765
afrimgsm_kin_33,0.79315966,-0.3160993
afrimgsm_kin_34,0.681165,1.1876816
afrimgsm_kin_35,0.68251354,0.694715
afrimgsm_kin_36,0.6794138,0.69208974
afrimgsm_kin_37,0.72505677,0.21326363
afrimgsm_kin_38,0.68251354,0.694715
afrimgsm_kin_39,0.79315966,-0.3160993
afrimgsm_kin_4,0.7054685,-0.8489991
afrimgsm_kin_40,0.69851464,0.20161274
afrimgsm_kin_41,0.72505677,0.21326363
afrimgsm_kin_42,0.79315966,-0.3160993
afrimgsm_kin_43,0.69851464,0.20161274
afrimgsm_kin_44,0.6104306,-0.30883098
afrimgsm_kin_45,0.681165,1.1876816
afrimgsm_kin_46,0.6794138,0.69208974
afrimgsm_kin_47,0.79315966,-0.3160993
afrimgsm_kin_48,0.681165,1.1876816
afrimgsm_kin_49,0.79315966,-0.3160993
afrimgsm_kin_5,0.681165,1.1876816
afrimgsm_kin_50,0.79315966,-0.3160993
afrimgsm_kin_51,0.79315966,-0.3160993
afrimgsm_kin_52,0.79315966,-0.3160993
afrimgsm_kin_53,0.681165,1.1876816
afrimgsm_kin_54,0.79315966,-0.3160993
afrimgsm_kin_55,0.79315966,-0.3160993
afrimgsm_kin_56,0.7054685,-0.8489991
afrimgsm_kin_57,0.79315966,-0.3160993
afrimgsm_kin_58,0.68251354,0.694715
afrimgsm_kin_59,0.79315966,-0.3160993
afrimgsm_kin_6,0.69851464,0.20161274
afrimgsm_kin_60,0.79315966,-0.3160993
afrimgsm_kin_61,0.7054685,-0.8489991
afrimgsm_kin_62,0.68251354,0.694715
afrimgsm_kin_63,0.79315966,-0.3160993
afrimgsm_kin_64,0.79315966,-0.3160993
afrimgsm_kin_65,0.6794138,0.69208974
afrimgsm_kin_66,0.79315966,-0.3160993
afrimgsm_kin_67,0.79315966,-0.3160993
afrimgsm_kin_68,0.69851464,0.20161274
afrimgsm_kin_69,0.79315966,-0.3160993
afrimgsm_kin_7,0.6794138,0.69208974
afrimgsm_kin_70,0.6794138,0.69208974
afrimgsm_kin_71,0.7054685,-0.8489991
afrimgsm_kin_72,0.7054685,-0.8489991
afrimgsm_kin_73,0.69548357,0.2002947
afrimgsm_kin_74,0.79315966,-0.3160993
afrimgsm_kin_75,0.681165,1.1876816
afrimgsm_kin_76,0.79315966,-0.3160993
afrimgsm_kin_77,0.7054685,-0.8489991
afrimgsm_kin_78,0.68251354,0.694715
afrimgsm_kin_79,0.7054685,-0.8489991
afrimgsm_kin_8,0.681165,1.1876816
afrimgsm_kin_80,0.79315966,-0.3160993
afrimgsm_kin_81,0.7054685,-0.8489991
afrimgsm_kin_82,0.79315966,-0.3160993
afrimgsm_kin_83,0.79315966,-0.3160993
afrimgsm_kin_84,0.79315966,-0.3160993
afrimgsm_kin_85,0.681165,1.1876816
afrimgsm_kin_86,0.69851464,0.20161274
afrimgsm_kin_87,0.68251354,0.694715
afrimgsm_kin_88,0.7054685,-0.8489991
afrimgsm_kin_89,0.72505677,0.21326363
afrimgsm_kin_9,0.79315966,-0.3160993
afrimgsm_kin_90,0.79315966,-0.3160993
afrimgsm_kin_91,0.79315966,-0.3160993
afrimgsm_kin_92,0.79315966,-0.3160993
afrimgsm_kin_93,0.681165,1.1876816
afrimgsm_kin_94,0.68251354,0.694715
afrimgsm_kin_95,0.72505677,0.21326363
afrimgsm_kin_96,0.79315966,-0.3160993
afrimgsm_kin_97,0.65456736,0.67088765
afrimgsm_kin_98,0.72505677,0.21326363
afrimgsm_kin_99,0.681165,1.1876816
afrimgsm_lin_0,0.79315966,-0.3160993
afrimgsm_lin_1,0.681165,1.1876816
afrimgsm_lin_10,0.7054685,-0.8489991
afrimgsm_lin_100,0.79315966,-0.3160993
afrimgsm_lin_101,0.79315966,-0.3160993
afrimgsm_lin_102,0.681165,1.1876816
afrimgsm_lin_103,0.7054685,-0.8489991
afrimgsm_lin_104,0.69851464,0.20161274
afrimgsm_lin_105,0.79315966,-0.3160993
afrimgsm_lin_106,0.79315966,-0.3160993
afrimgsm_lin_107,0.72505677,0.21326363
afrimgsm_lin_108,0.79315966,-0.3160993
afrimgsm_lin_109,0.681165,1.1876816
afrimgsm_lin_11,0.681165,1.1876816
afrimgsm_lin_110,0.681165,1.1876816
afrimgsm_lin_111,0.72505677,0.21326363
afrimgsm_lin_112,0.79315966,-0.3160993
afrimgsm_lin_113,0.79315966,-0.3160993
afrimgsm_lin_114,0.72505677,0.21326363
afrimgsm_lin_115,0.79315966,-0.3160993
afrimgsm_lin_116,0.79315966,-0.3160993
afrimgsm_lin_117,0.681165,1.1876816
afrimgsm_lin_118,0.79315966,-0.3160993
afrimgsm_lin_119,0.681165,1.1876816
afrimgsm_lin_12,0.681165,1.1876816
afrimgsm_lin_120,0.681165,1.1876816
afrimgsm_lin_121,0.79315966,-0.3160993
afrimgsm_lin_122,0.79315966,-0.3160993
afrimgsm_lin_123,0.681165,1.1876816
afrimgsm_lin_124,0.72505677,0.21326363
afrimgsm_lin_125,0.79315966,-0.3160993
afrimgsm_lin_126,0.7054685,-0.8489991
afrimgsm_lin_127,0.7054685,-0.8489991
afrimgsm_lin_128,0.681165,1.1876816
afrimgsm_lin_129,0.681165,1.1876816
afrimgsm_lin_13,0.7054685,-0.8489991
afrimgsm_lin_130,0.7054685,-0.8489991
afrimgsm_lin_131,0.6794138,0.69208974
afrimgsm_lin_132,0.68251354,0.694715
afrimgsm_lin_133,0.72505677,0.21326363
afrimgsm_lin_134,0.79315966,-0.3160993
afrimgsm_lin_135,0.79315966,-0.3160993
afrimgsm_lin_136,0.68251354,0.694715
afrimgsm_lin_137,0.681165,1.1876816
afrimgsm_lin_138,0.79315966,-0.3160993
afrimgsm_lin_139,0.6794138,0.69208974
afrimgsm_lin_14,0.681165,1.1876816
afrimgsm_lin_140,0.79315966,-0.3160993
afrimgsm_lin_141,0.681165,1.1876816
afrimgsm_lin_142,0.79315966,-0.3160993
afrimgsm_lin_143,0.79315966,-0.3160993
afrimgsm_lin_144,0.68251354,0.694715
afrimgsm_lin_145,0.69851464,0.20161274
afrimgsm_lin_146,0.79315966,-0.3160993
afrimgsm_lin_147,0.79315966,-0.3160993
afrimgsm_lin_148,0.79315966,-0.3160993
afrimgsm_lin_149,0.79315966,-0.3160993
afrimgsm_lin_15,0.79315966,-0.3160993
afrimgsm_lin_150,0.79315966,-0.3160993
afrimgsm_lin_151,0.65456736,0.67088765
afrimgsm_lin_152,0.681165,1.1876816
afrimgsm_lin_153,0.79315966,-0.3160993
afrimgsm_lin_154,0.681165,1.1876816
afrimgsm_lin_155,0.79315966,-0.3160993
afrimgsm_lin_156,0.68251354,0.694715
afrimgsm_lin_157,0.681165,1.1876816
afrimgsm_lin_158,0.79315966,-0.3160993
afrimgsm_lin_159,0.681165,1.1876816
afrimgsm_lin_16,0.53234434,0.13433552
afrimgsm_lin_160,0.7054685,-0.8489991
afrimgsm_lin_161,0.79315966,-0.3160993
afrimgsm_lin_162,0.681165,1.1876816
afrimgsm_lin_163,0.68251354,0.694715
afrimgsm_lin_164,0.79315966,-0.3160993
afrimgsm_lin_165,0.79315966,-0.3160993
afrimgsm_lin_166,0.79315966,-0.3160993
afrimgsm_lin_167,0.79315966,-0.3160993
afrimgsm_lin_168,0.69851464,0.20161274
afrimgsm_lin_169,0.681165,1.1876816
afrimgsm_lin_17,0.79315966,-0.3160993
afrimgsm_lin_170,0.72505677,0.21326363
afrimgsm_lin_171,0.79315966,-0.3160993
afrimgsm_lin_172,0.7054685,-0.8489991
afrimgsm_lin_173,0.79315966,-0.3160993
afrimgsm_lin_174,0.681165,1.1876816
afrimgsm_lin_175,0.72505677,0.21326363
afrimgsm_lin_176,0.7054685,-0.8489991
afrimgsm_lin_177,0.72505677,0.21326363
afrimgsm_lin_178,0.65456736,0.67088765
afrimgsm_lin_179,0.79315966,-0.3160993
afrimgsm_lin_18,0.72505677,0.21326363
afrimgsm_lin_180,0.7054685,-0.8489991
afrimgsm_lin_181,0.72505677,0.21326363
afrimgsm_lin_182,0.6794138,0.69208974
afrimgsm_lin_183,0.681165,1.1876816
afrimgsm_lin_184,0.68251354,0.694715
afrimgsm_lin_185,0.7054685,-0.8489991
afrimgsm_lin_186,0.68251354,0.694715
afrimgsm_lin_187,0.681165,1.1876816
afrimgsm_lin_188,0.79315966,-0.3160993
afrimgsm_lin_189,0.68251354,0.694715
afrimgsm_lin_19,0.79315966,-0.3160993
afrimgsm_lin_190,0.69851464,0.20161274
afrimgsm_lin_191,0.79315966,-0.3160993
afrimgsm_lin_192,0.79315966,-0.3160993
afrimgsm_lin_193,0.79315966,-0.3160993
afrimgsm_lin_194,0.79315966,-0.3160993
afrimgsm_lin_195,0.681165,1.1876816
afrimgsm_lin_196,0.79315966,-0.3160993
afrimgsm_lin_197,0.5471161,0.13981448
afrimgsm_lin_198,0.79315966,-0.3160993
afrimgsm_lin_199,0.681165,1.1876816
afrimgsm_lin_2,0.69851464,0.20161274
afrimgsm_lin_20,0.681165,1.1876816
afrimgsm_lin_200,0.59232324,-0.3066153
afrimgsm_lin_201,0.69851464,0.20161274
afrimgsm_lin_202,0.69851464,0.20161274
afrimgsm_lin_203,0.681165,1.1876816
afrimgsm_lin_204,0.79315966,-0.3160993
afrimgsm_lin_205,0.6794138,0.69208974
afrimgsm_lin_206,0.69851464,0.20161274
afrimgsm_lin_207,0.79315966,-0.3160993
afrimgsm_lin_208,0.72505677,0.21326363
afrimgsm_lin_209,0.681165,1.1876816
afrimgsm_lin_21,0.72505677,0.21326363
afrimgsm_lin_210,0.681165,1.1876816
afrimgsm_lin_211,0.7054685,-0.8489991
afrimgsm_lin_212,0.79315966,-0.3160993
afrimgsm_lin_213,0.68251354,0.694715
afrimgsm_lin_214,0.69851464,0.20161274
afrimgsm_lin_215,0.7054685,-0.8489991
afrimgsm_lin_216,0.681165,1.1876816
afrimgsm_lin_217,0.79315966,-0.3160993
afrimgsm_lin_218,0.6794138,0.69208974
afrimgsm_lin_219,0.79315966,-0.3160993
afrimgsm_lin_22,0.79315966,-0.3160993
afrimgsm_lin_220,0.65456736,0.67088765
afrimgsm_lin_221,0.79315966,-0.3160993
afrimgsm_lin_222,0.72505677,0.21326363
afrimgsm_lin_223,0.681165,1.1876816
afrimgsm_lin_224,0.69851464,0.20161274
afrimgsm_lin_225,0.7054685,-0.8489991
afrimgsm_lin_226,0.79315966,-0.3160993
afrimgsm_lin_227,0.681165,1.1876816
afrimgsm_lin_228,0.681165,1.1876816
afrimgsm_lin_229,0.79315966,-0.3160993
afrimgsm_lin_23,0.7054685,-0.8489991
afrimgsm_lin_230,0.69851464,0.20161274
afrimgsm_lin_231,0.72505677,0.21326363
afrimgsm_lin_232,0.681165,1.1876816
afrimgsm_lin_233,0.79315966,-0.3160993
afrimgsm_lin_234,0.681165,1.1876816
afrimgsm_lin_235,0.72505677,0.21326363
afrimgsm_lin_236,0.72505677,0.21326363
afrimgsm_lin_237,0.69851464,0.20161274
afrimgsm_lin_238,0.69548357,0.2002947
afrimgsm_lin_239,0.681165,1.1876816
afrimgsm_lin_24,0.79315966,-0.3160993
afrimgsm_lin_240,0.79315966,-0.3160993
afrimgsm_lin_241,0.681165,1.1876816
afrimgsm_lin_242,0.79315966,-0.3160993
afrimgsm_lin_243,0.79315966,-0.3160993
afrimgsm_lin_244,0.72505677,0.21326363
afrimgsm_lin_245,0.72505677,0.21326363
afrimgsm_lin_246,0.72505677,0.21326363
afrimgsm_lin_247,0.79315966,-0.3160993
afrimgsm_lin_248,0.79315966,-0.3160993
afrimgsm_lin_249,0.681165,1.1876816
afrimgsm_lin_25,0.79315966,-0.3160993
afrimgsm_lin_26,0.5902392,-0.30633837
afrimgsm_lin_27,0.6794138,0.69208974
afrimgsm_lin_28,0.7054685,-0.8489991
afrimgsm_lin_29,0.79315966,-0.3160993
afrimgsm_lin_3,0.79315966,-0.3160993
afrimgsm_lin_30,0.6104306,-0.30883098
afrimgsm_lin_31,0.79315966,-0.3160993
afrimgsm_lin_32,0.68251354,0.694715
afrimgsm_lin_33,0.79315966,-0.3160993
afrimgsm_lin_34,0.79315966,-0.3160993
afrimgsm_lin_35,0.72505677,0.21326363
afrimgsm_lin_36,0.6794138,0.69208974
afrimgsm_lin_37,0.72505677,0.21326363
afrimgsm_lin_38,0.681165,1.1876816
afrimgsm_lin_39,0.69851464,0.20161274
afrimgsm_lin_4,0.7054685,-0.8489991
afrimgsm_lin_40,0.79315966,-0.3160993
afrimgsm_lin_41,0.681165,1.1876816
afrimgsm_lin_42,0.79315966,-0.3160993
afrimgsm_lin_43,0.681165,1.1876816
afrimgsm_lin_44,0.681165,1.1876816
afrimgsm_lin_45,0.69851464,0.20161274
afrimgsm_lin_46,0.72505677,0.21326363
afrimgsm_lin_47,0.69851464,0.20161274
afrimgsm_lin_48,0.79315966,-0.3160993
afrimgsm_lin_49,0.79315966,-0.3160993
afrimgsm_lin_5,0.681165,1.1876816
afrimgsm_lin_50,0.79315966,-0.3160993
afrimgsm_lin_51,0.59232324,-0.3066153
afrimgsm_lin_52,0.79315966,-0.3160993
afrimgsm_lin_53,0.79315966,-0.3160993
afrimgsm_lin_54,0.681165,1.1876816
afrimgsm_lin_55,0.7054685,-0.8489991
afrimgsm_lin_56,0.7054685,-0.8489991
afrimgsm_lin_57,0.7054685,-0.8489991
afrimgsm_lin_58,0.681165,1.1876816
afrimgsm_lin_59,0.79315966,-0.3160993
afrimgsm_lin_6,0.69548357,0.2002947
afrimgsm_lin_60,0.7054685,-0.8489991
afrimgsm_lin_61,0.7054685,-0.8489991
afrimgsm_lin_62,0.68251354,0.694715
afrimgsm_lin_63,0.6794138,0.69208974
afrimgsm_lin_64,0.79315966,-0.3160993
afrimgsm_lin_65,0.681165,1.1876816
afrimgsm_lin_66,0.6794138,0.69208974
afrimgsm_lin_67,0.7054685,-0.8489991
afrimgsm_lin_68,0.79315966,-0.3160993
afrimgsm_lin_69,0.72505677,0.21326363
afrimgsm_lin_7,0.65456736,0.67088765
afrimgsm_lin_70,0.6794138,0.69208974
afrimgsm_lin_71,0.79315966,-0.3160993
afrimgsm_lin_72,0.79315966,-0.3160993
afrimgsm_lin_73,0.6794138,0.69208974
afrimgsm_lin_74,0.72505677,0.21326363
afrimgsm_lin_75,0.79315966,-0.3160993
afrimgsm_lin_76,0.79315966,-0.3160993
afrimgsm_lin_77,0.72505677,0.21326363
afrimgsm_lin_78,0.72505677,0.21326363
afrimgsm_lin_79,0.69851464,0.20161274
afrimgsm_lin_8,0.65456736,0.67088765
afrimgsm_lin_80,0.72505677,0.21326363
afrimgsm_lin_81,0.7054685,-0.8489991
afrimgsm_lin_82,0.79315966,-0.3160993
afrimgsm_lin_83,0.59232324,-0.3066153
afrimgsm_lin_84,0.681165,1.1876816
afrimgsm_lin_85,0.69851464,0.20161274
afrimgsm_lin_86,0.681165,1.1876816
afrimgsm_lin_87,0.68251354,0.694715
afrimgsm_lin_88,0.79315966,-0.3160993
afrimgsm_lin_89,0.6794138,0.69208974
afrimgsm_lin_9,0.79315966,-0.3160993
afrimgsm_lin_90,0.6794138,0.69208974
afrimgsm_lin_91,0.79315966,-0.3160993
afrimgsm_lin_92,0.79315966,-0.3160993
afrimgsm_lin_93,0.681165,1.1876816
afrimgsm_lin_94,0.79315966,-0.3160993
afrimgsm_lin_95,0.79315966,-0.3160993
afrimgsm_lin_96,0.59232324,-0.3066153
afrimgsm_lin_97,0.68251354,0.694715
afrimgsm_lin_98,0.6104306,-0.30883098
afrimgsm_lin_99,0.681165,1.1876816
afrimgsm_lug_0,0.7054685,-0.8489991
afrimgsm_lug_1,0.681165,1.1876816
afrimgsm_lug_10,0.7054685,-0.8489991
afrimgsm_lug_100,0.79315966,-0.3160993
afrimgsm_lug_101,0.79315966,-0.3160993
afrimgsm_lug_102,0.69548357,0.2002947
afrimgsm_lug_103,0.7054685,-0.8489991
afrimgsm_lug_104,0.79315966,-0.3160993
afrimgsm_lug_105,0.79315966,-0.3160993
afrimgsm_lug_106,0.68251354,0.694715
afrimgsm_lug_107,0.72505677,0.21326363
afrimgsm_lug_108,0.72505677,0.21326363
afrimgsm_lug_109,0.681165,1.1876816
afrimgsm_lug_11,0.7054685,-0.8489991
afrimgsm_lug_110,0.79315966,-0.3160993
afrimgsm_lug_111,0.72505677,0.21326363
afrimgsm_lug_112,0.7054685,-0.8489991
afrimgsm_lug_113,0.681165,1.1876816
afrimgsm_lug_114,0.79315966,-0.3160993
afrimgsm_lug_115,0.79315966,-0.3160993
afrimgsm_lug_116,0.681165,1.1876816
afrimgsm_lug_117,0.79315966,-0.3160993
afrimgsm_lug_118,0.69548357,0.2002947
afrimgsm_lug_119,0.681165,1.1876816
afrimgsm_lug_12,0.68251354,0.694715
afrimgsm_lug_120,0.79315966,-0.3160993
afrimgsm_lug_121,0.79315966,-0.3160993
afrimgsm_lug_122,0.69548357,0.2002947
afrimgsm_lug_123,0.681165,1.1876816
afrimgsm_lug_124,0.681165,1.1876816
afrimgsm_lug_125,0.681165,1.1876816
afrimgsm_lug_126,0.7054685,-0.8489991
afrimgsm_lug_127,0.7054685,-0.8489991
afrimgsm_lug_128,0.681165,1.1876816
afrimgsm_lug_129,0.79315966,-0.3160993
afrimgsm_lug_13,0.79315966,-0.3160993
afrimgsm_lug_130,0.79315966,-0.3160993
afrimgsm_lug_131,0.7054685,-0.8489991
afrimgsm_lug_132,0.79315966,-0.3160993
afrimgsm_lug_133,0.79315966,-0.3160993
afrimgsm_lug_134,0.79315966,-0.3160993
afrimgsm_lug_135,0.79315966,-0.3160993
afrimgsm_lug_136,0.72505677,0.21326363
afrimgsm_lug_137,0.681165,1.1876816
afrimgsm_lug_138,0.79315966,-0.3160993
afrimgsm_lug_139,0.6794138,0.69208974
afrimgsm_lug_14,0.681165,1.1876816
afrimgsm_lug_140,0.69851464,0.20161274
afrimgsm_lug_141,0.69851464,0.20161274
afrimgsm_lug_142,0.79315966,-0.3160993
afrimgsm_lug_143,0.65456736,0.67088765
afrimgsm_lug_144,0.79315966,-0.3160993
afrimgsm_lug_145,0.79315966,-0.3160993
afrimgsm_lug_146,0.79315966,-0.3160993
afrimgsm_lug_147,0.69548357,0.2002947
afrimgsm_lug_148,0.79315966,-0.3160993
afrimgsm_lug_149,0.7054685,-0.8489991
afrimgsm_lug_15,0.79315966,-0.3160993
afrimgsm_lug_150,0.79315966,-0.3160993
afrimgsm_lug_151,0.681165,1.1876816
afrimgsm_lug_152,0.6794138,0.69208974
afrimgsm_lug_153,0.72505677,0.21326363
afrimgsm_lug_154,0.681165,1.1876816
afrimgsm_lug_155,0.72505677,0.21326363
afrimgsm_lug_156,0.6104306,-0.30883098
afrimgsm_lug_157,0.68251354,0.694715
afrimgsm_lug_158,0.69548357,0.2002947
afrimgsm_lug_159,0.68251354,0.694715
afrimgsm_lug_16,0.65456736,0.67088765
afrimgsm_lug_160,0.69851464,0.20161274
afrimgsm_lug_161,0.681165,1.1876816
afrimgsm_lug_162,0.681165,1.1876816
afrimgsm_lug_163,0.72505677,0.21326363
afrimgsm_lug_164,0.79315966,-0.3160993
afrimgsm_lug_165,0.79315966,-0.3160993
afrimgsm_lug_166,0.59232324,-0.3066153
afrimgsm_lug_167,0.79315966,-0.3160993
afrimgsm_lug_168,0.79315966,-0.3160993
afrimgsm_lug_169,0.79315966,-0.3160993
afrimgsm_lug_17,0.79315966,-0.3160993
afrimgsm_lug_170,0.79315966,-0.3160993
afrimgsm_lug_171,0.681165,1.1876816
afrimgsm_lug_172,0.79315966,-0.3160993
afrimgsm_lug_173,0.79315966,-0.3160993
afrimgsm_lug_174,0.69548357,0.2002947
afrimgsm_lug_175,0.7054685,-0.8489991
afrimgsm_lug_176,0.681165,1.1876816
afrimgsm_lug_177,0.79315966,-0.3160993
afrimgsm_lug_178,0.79315966,-0.3160993
afrimgsm_lug_179,0.79315966,-0.3160993
afrimgsm_lug_18,0.6794138,0.69208974
afrimgsm_lug_180,0.6794138,0.69208974
afrimgsm_lug_181,0.79315966,-0.3160993
afrimgsm_lug_182,0.72505677,0.21326363
afrimgsm_lug_183,0.681165,1.1876816
afrimgsm_lug_184,0.681165,1.1876816
afrimgsm_lug_185,0.79315966,-0.3160993
afrimgsm_lug_186,0.79315966,-0.3160993
afrimgsm_lug_187,0.72505677,0.21326363
afrimgsm_lug_188,0.7054685,-0.8489991
afrimgsm_lug_189,0.681165,1.1876816
afrimgsm_lug_19,0.681165,1.1876816
afrimgsm_lug_190,0.7054685,-0.8489991
afrimgsm_lug_191,0.6104306,-0.30883098
afrimgsm_lug_192,0.79315966,-0.3160993
afrimgsm_lug_193,0.681165,1.1876816
afrimgsm_lug_194,0.79315966,-0.3160993
afrimgsm_lug_195,0.681165,1.1876816
afrimgsm_lug_196,0.7054685,-0.8489991
afrimgsm_lug_197,0.79315966,-0.3160993
afrimgsm_lug_198,0.79315966,-0.3160993
afrimgsm_lug_199,0.72505677,0.21326363
afrimgsm_lug_2,0.69851464,0.20161274
afrimgsm_lug_20,0.6104306,-0.30883098
afrimgsm_lug_200,0.79315966,-0.3160993
afrimgsm_lug_201,0.69548357,0.2002947
afrimgsm_lug_202,0.79315966,-0.3160993
afrimgsm_lug_203,0.72505677,0.21326363
afrimgsm_lug_204,0.79315966,-0.3160993
afrimgsm_lug_205,0.72505677,0.21326363
afrimgsm_lug_206,0.79315966,-0.3160993
afrimgsm_lug_207,0.69851464,0.20161274
afrimgsm_lug_208,0.79315966,-0.3160993
afrimgsm_lug_209,0.72505677,0.21326363
afrimgsm_lug_21,0.7054685,-0.8489991
afrimgsm_lug_210,0.79315966,-0.3160993
afrimgsm_lug_211,0.79315966,-0.3160993
afrimgsm_lug_212,0.7054685,-0.8489991
afrimgsm_lug_213,0.79315966,-0.3160993
afrimgsm_lug_214,0.681165,1.1876816
afrimgsm_lug_215,0.79315966,-0.3160993
afrimgsm_lug_216,0.7054685,-0.8489991
afrimgsm_lug_217,0.79315966,-0.3160993
afrimgsm_lug_218,0.681165,1.1876816
afrimgsm_lug_219,0.79315966,-0.3160993
afrimgsm_lug_22,0.681165,1.1876816
afrimgsm_lug_220,0.65456736,0.67088765
afrimgsm_lug_221,0.79315966,-0.3160993
afrimgsm_lug_222,0.79315966,-0.3160993
afrimgsm_lug_223,0.7054685,-0.8489991
afrimgsm_lug_224,0.7054685,-0.8489991
afrimgsm_lug_225,0.681165,1.1876816
afrimgsm_lug_226,0.681165,1.1876816
afrimgsm_lug_227,0.681165,1.1876816
afrimgsm_lug_228,0.681165,1.1876816
afrimgsm_lug_229,0.681165,1.1876816
afrimgsm_lug_23,0.681165,1.1876816
afrimgsm_lug_230,0.681165,1.1876816
afrimgsm_lug_231,0.681165,1.1876816
afrimgsm_lug_232,0.681165,1.1876816
afrimgsm_lug_233,0.681165,1.1876816
afrimgsm_lug_234,0.681165,1.1876816
afrimgsm_lug_235,0.681165,1.1876816
afrimgsm_lug_236,0.681165,1.1876816
afrimgsm_lug_237,0.681165,1.1876816
afrimgsm_lug_238,0.681165,1.1876816
afrimgsm_lug_239,0.681165,1.1876816
afrimgsm_lug_24,0.68251354,0.694715
afrimgsm_lug_240,0.681165,1.1876816
afrimgsm_lug_241,0.5167476,0.5484656
afrimgsm_lug_242,0.681165,1.1876816
afrimgsm_lug_243,0.681165,1.1876816
afrimgsm_lug_244,0.681165,1.1876816
afrimgsm_lug_245,0.681165,1.1876816
afrimgsm_lug_246,0.681165,1.1876816
afrimgsm_lug_247,0.681165,1.1876816
afrimgsm_lug_248,0.681165,1.1876816
afrimgsm_lug_249,0.79315966,-0.3160993
afrimgsm_lug_25,0.7054685,-0.8489991
afrimgsm_lug_26,0.65456736,0.67088765
afrimgsm_lug_27,0.6794138,0.69208974
afrimgsm_lug_28,0.69851464,0.20161274
afrimgsm_lug_29,0.6794138,0.69208974
afrimgsm_lug_3,0.7054685,-0.8489991
afrimgsm_lug_30,0.72505677,0.21326363
afrimgsm_lug_31,0.72505677,0.21326363
afrimgsm_lug_32,0.681165,1.1876816
afrimgsm_lug_33,0.79315966,-0.3160993
afrimgsm_lug_34,0.79315966,-0.3160993
afrimgsm_lug_35,0.65456736,0.67088765
afrimgsm_lug_36,0.681165,1.1876816
afrimgsm_lug_37,0.79315966,-0.3160993
afrimgsm_lug_38,0.681165,1.1876816
afrimgsm_lug_39,0.681165,1.1876816
afrimgsm_lug_4,0.79315966,-0.3160993
afrimgsm_lug_40,0.7054685,-0.8489991
afrimgsm_lug_41,0.79315966,-0.3160993
afrimgsm_lug_42,0.79315966,-0.3160993
afrimgsm_lug_43,0.79315966,-0.3160993
afrimgsm_lug_44,0.79315966,-0.3160993
afrimgsm_lug_45,0.681165,1.1876816
afrimgsm_lug_46,0.79315966,-0.3160993
afrimgsm_lug_47,0.79315966,-0.3160993
afrimgsm_lug_48,0.79315966,-0.3160993
afrimgsm_lug_49,0.79315966,-0.3160993
afrimgsm_lug_5,0.79315966,-0.3160993
afrimgsm_lug_50,0.7054685,-0.8489991
afrimgsm_lug_51,0.79315966,-0.3160993
afrimgsm_lug_52,0.79315966,-0.3160993
afrimgsm_lug_53,0.681165,1.1876816
afrimgsm_lug_54,0.79315966,-0.3160993
afrimgsm_lug_55,0.79315966,-0.3160993
afrimgsm_lug_56,0.7054685,-0.8489991
afrimgsm_lug_57,0.79315966,-0.3160993
afrimgsm_lug_58,0.681165,1.1876816
afrimgsm_lug_59,0.5471161,0.13981448
