,a,b
afrixnli_lug_572,0.7635237,0.08207443
afrixnli_lug_573,0.7635237,0.08207443
afrixnli_lug_574,0.73473793,0.5267357
afrixnli_lug_575,0.7608128,0.996307
afrixnli_lug_576,0.7467643,1.4440738
afrixnli_lug_577,0.7602274,-0.39185357
afrixnli_lug_578,0.7611757,-0.39170244
afrixnli_lug_579,0.69565564,-0.40068328
afrixnli_lug_58,0.73473793,0.5267357
afrixnli_lug_580,0.7467643,1.4440738
afrixnli_lug_581,0.7635237,0.08207443
afrixnli_lug_582,0.7635237,0.08207443
afrixnli_lug_583,0.7611757,-0.39170244
afrixnli_lug_584,0.6743284,0.49194366
afrixnli_lug_585,0.7467643,1.4440738
afrixnli_lug_586,0.59398746,0.019788202
afrixnli_lug_587,0.7479983,0.5339449
afrixnli_lug_588,0.80420583,-0.8923034
afrixnli_lug_589,0.7611757,-0.39170244
afrixnli_lug_59,0.7467643,1.4440738
afrixnli_lug_590,0.57967764,0.43094468
afrixnli_lug_591,0.69565564,-0.40068328
afrixnli_lug_592,0.7479983,0.5339449
afrixnli_lug_593,0.7479983,0.5339449
afrixnli_lug_594,0.69565564,-0.40068328
afrixnli_lug_595,0.80420583,-0.8923034
afrixnli_lug_596,0.7635237,0.08207443
afrixnli_lug_597,0.80420583,-0.8923034
afrixnli_lug_598,0.7602274,-0.39185357
afrixnli_lug_599,0.69565564,-0.40068328
afrixnli_lug_6,0.7635237,0.08207443
afrixnli_lug_60,0.7479983,0.5339449
afrixnli_lug_61,0.80420583,-0.8923034
afrixnli_lug_62,0.69565564,-0.40068328
afrixnli_lug_63,0.7479983,0.5339449
afrixnli_lug_64,0.59398746,0.019788202
afrixnli_lug_65,0.67925465,0.49490166
afrixnli_lug_66,0.7479983,0.5339449
afrixnli_lug_67,0.69565564,-0.40068328
afrixnli_lug_68,0.63420725,0.89673305
afrixnli_lug_69,0.7059342,0.06079441
afrixnli_lug_7,0.6800837,0.49539727
afrixnli_lug_70,0.80420583,-0.8923034
afrixnli_lug_71,0.69565564,-0.40068328
afrixnli_lug_72,0.7602274,-0.39185357
afrixnli_lug_73,0.7479983,0.5339449
afrixnli_lug_74,0.61893564,0.45720002
afrixnli_lug_75,0.73473793,0.5267357
afrixnli_lug_76,0.63420725,0.89673305
afrixnli_lug_77,0.7602274,-0.39185357
afrixnli_lug_78,0.61893564,0.45720002
afrixnli_lug_79,0.7635237,0.08207443
afrixnli_lug_8,0.70679575,0.06111377
afrixnli_lug_80,0.7467643,1.4440738
afrixnli_lug_81,0.63346595,0.89606524
afrixnli_lug_82,0.7479983,0.5339449
afrixnli_lug_83,0.7635237,0.08207443
afrixnli_lug_84,0.69565564,-0.40068328
afrixnli_lug_85,0.7635237,0.08207443
afrixnli_lug_86,0.7467643,1.4440738
afrixnli_lug_87,0.7602274,-0.39185357
afrixnli_lug_88,0.7611757,-0.39170244
afrixnli_lug_89,0.7635237,0.08207443
afrixnli_lug_9,0.7611757,-0.39170244
afrixnli_lug_90,0.70679575,0.06111377
afrixnli_lug_91,0.70679575,0.06111377
afrixnli_lug_92,0.69457096,0.056582592
afrixnli_lug_93,0.6800837,0.49539727
afrixnli_lug_94,0.70679575,0.06111377
afrixnli_lug_95,0.7635237,0.08207443
afrixnli_lug_96,0.7479983,0.5339449
afrixnli_lug_97,0.69540447,0.056891445
afrixnli_lug_98,0.70651853,-0.39941782
afrixnli_lug_99,0.68292916,0.9383759
afrixnli_orm_0,0.7611757,-0.39170244
afrixnli_orm_1,0.7467643,1.4440738
afrixnli_orm_10,0.80420583,-0.8923034
afrixnli_orm_100,0.57967764,0.43094468
afrixnli_orm_101,0.7635237,0.08207443
afrixnli_orm_102,0.64546615,-0.40515158
afrixnli_orm_103,0.62752295,0.46276397
afrixnli_orm_104,0.68292916,0.9383759
afrixnli_orm_105,0.7479983,0.5339449
afrixnli_orm_106,0.70679575,0.06111377
afrixnli_orm_107,0.7611757,-0.39170244
afrixnli_orm_108,0.68292916,0.9383759
afrixnli_orm_109,0.69565564,-0.40068328
afrixnli_orm_11,0.7611757,-0.39170244
afrixnli_orm_110,0.7635237,0.08207443
afrixnli_orm_111,0.7635237,0.08207443
afrixnli_orm_112,0.7479983,0.5339449
afrixnli_orm_113,0.80420583,-0.8923034
afrixnli_orm_114,0.7059342,0.06079441
afrixnli_orm_115,0.7467643,1.4440738
afrixnli_orm_116,0.7611757,-0.39170244
afrixnli_orm_117,0.63420725,0.89673305
afrixnli_orm_118,0.6947077,0.9477968
afrixnli_orm_119,0.67925465,0.49490166
afrixnli_orm_12,0.7479983,0.5339449
afrixnli_orm_120,0.59398746,0.019788202
afrixnli_orm_121,0.7635237,0.08207443
afrixnli_orm_122,0.69540447,0.056891445
afrixnli_orm_123,0.80420583,-0.8923034
afrixnli_orm_124,0.80420583,-0.8923034
afrixnli_orm_125,0.68292916,0.9383759
afrixnli_orm_126,0.80420583,-0.8923034
afrixnli_orm_127,0.7059342,0.06079441
afrixnli_orm_128,0.69457096,0.056582592
afrixnli_orm_129,0.69457096,0.056582592
afrixnli_orm_13,0.80420583,-0.8923034
afrixnli_orm_130,0.7602274,-0.39185357
afrixnli_orm_131,0.63420725,0.89673305
afrixnli_orm_132,0.64743423,0.03917148
afrixnli_orm_133,0.7479983,0.5339449
afrixnli_orm_134,0.80420583,-0.8923034
afrixnli_orm_135,0.80420583,-0.8923034
afrixnli_orm_136,0.80420583,-0.8923034
afrixnli_orm_137,0.7479983,0.5339449
afrixnli_orm_138,0.6800837,0.49539727
afrixnli_orm_139,0.80420583,-0.8923034
afrixnli_orm_14,0.7635237,0.08207443
afrixnli_orm_140,0.7635237,0.08207443
afrixnli_orm_141,0.7602274,-0.39185357
afrixnli_orm_142,0.80420583,-0.8923034
afrixnli_orm_143,0.80420583,-0.8923034
afrixnli_orm_144,0.7467643,1.4440738
afrixnli_orm_145,0.69540447,0.056891445
afrixnli_orm_146,0.7479983,0.5339449
afrixnli_orm_147,0.80420583,-0.8923034
afrixnli_orm_148,0.7635237,0.08207443
afrixnli_orm_149,0.70651853,-0.39941782
afrixnli_orm_15,0.7635237,0.08207443
afrixnli_orm_150,0.7611757,-0.39170244
afrixnli_orm_151,0.7635237,0.08207443
afrixnli_orm_152,0.67925465,0.49490166
afrixnli_orm_153,0.59398746,0.019788202
afrixnli_orm_154,0.7635237,0.08207443
afrixnli_orm_155,0.7479983,0.5339449
afrixnli_orm_156,0.7635237,0.08207443
afrixnli_orm_157,0.7059342,0.06079441
afrixnli_orm_158,0.63420725,0.89673305
afrixnli_orm_159,0.64743423,0.03917148
afrixnli_orm_16,0.7602274,-0.39185357
afrixnli_orm_160,0.80420583,-0.8923034
afrixnli_orm_161,0.7479983,0.5339449
afrixnli_orm_162,0.69565564,-0.40068328
afrixnli_orm_163,0.7479983,0.5339449
afrixnli_orm_164,0.80420583,-0.8923034
afrixnli_orm_165,0.80420583,-0.8923034
afrixnli_orm_166,0.80420583,-0.8923034
afrixnli_orm_167,0.7602274,-0.39185357
afrixnli_orm_168,0.7611757,-0.39170244
afrixnli_orm_169,0.7635237,0.08207443
afrixnli_orm_17,0.64743423,0.03917148
afrixnli_orm_170,0.80420583,-0.8923034
afrixnli_orm_171,0.63346595,0.89606524
afrixnli_orm_172,0.7635237,0.08207443
afrixnli_orm_173,0.63346595,0.89606524
afrixnli_orm_174,0.80420583,-0.8923034
afrixnli_orm_175,0.7479983,0.5339449
afrixnli_orm_176,0.7635237,0.08207443
afrixnli_orm_177,0.73473793,0.5267357
afrixnli_orm_178,0.7635237,0.08207443
afrixnli_orm_179,0.7611757,-0.39170244
afrixnli_orm_18,0.7602274,-0.39185357
afrixnli_orm_180,0.70651853,-0.39941782
afrixnli_orm_181,0.7059342,0.06079441
afrixnli_orm_182,0.7635237,0.08207443
afrixnli_orm_183,0.7635237,0.08207443
afrixnli_orm_184,0.6800837,0.49539727
afrixnli_orm_185,0.7479983,0.5339449
afrixnli_orm_186,0.59398746,0.019788202
afrixnli_orm_187,0.69457096,0.056582592
afrixnli_orm_188,0.6947077,0.9477968
afrixnli_orm_189,0.69565564,-0.40068328
afrixnli_orm_19,0.80420583,-0.8923034
afrixnli_orm_190,0.80420583,-0.8923034
afrixnli_orm_191,0.7602274,-0.39185357
afrixnli_orm_192,0.80420583,-0.8923034
afrixnli_orm_193,0.7635237,0.08207443
afrixnli_orm_194,0.80420583,-0.8923034
afrixnli_orm_195,0.73473793,0.5267357
afrixnli_orm_196,0.7602274,-0.39185357
afrixnli_orm_197,0.69540447,0.056891445
afrixnli_orm_198,0.73473793,0.5267357
afrixnli_orm_199,0.7635237,0.08207443
afrixnli_orm_2,0.7467643,1.4440738
afrixnli_orm_20,0.7635237,0.08207443
afrixnli_orm_200,0.73473793,0.5267357
afrixnli_orm_201,0.7608128,0.996307
afrixnli_orm_202,0.61893564,0.45720002
afrixnli_orm_203,0.7602274,-0.39185357
afrixnli_orm_204,0.68292916,0.9383759
afrixnli_orm_205,0.80420583,-0.8923034
afrixnli_orm_206,0.73473793,0.5267357
afrixnli_orm_207,0.61893564,0.45720002
afrixnli_orm_208,0.68292916,0.9383759
afrixnli_orm_209,0.7479983,0.5339449
afrixnli_orm_21,0.59398746,0.019788202
afrixnli_orm_210,0.7479983,0.5339449
afrixnli_orm_211,0.68292916,0.9383759
afrixnli_orm_212,0.80420583,-0.8923034
afrixnli_orm_213,0.7479983,0.5339449
afrixnli_orm_214,0.70679575,0.06111377
afrixnli_orm_215,0.7602274,-0.39185357
afrixnli_orm_216,0.70679575,0.06111377
afrixnli_orm_217,0.7635237,0.08207443
afrixnli_orm_218,0.80420583,-0.8923034
afrixnli_orm_219,0.6800837,0.49539727
afrixnli_orm_22,0.7602274,-0.39185357
afrixnli_orm_220,0.7602274,-0.39185357
afrixnli_orm_221,0.67925465,0.49490166
afrixnli_orm_222,0.73473793,0.5267357
afrixnli_orm_223,0.7059342,0.06079441
afrixnli_orm_224,0.63346595,0.89606524
afrixnli_orm_225,0.80420583,-0.8923034
afrixnli_orm_226,0.7635237,0.08207443
afrixnli_orm_227,0.69540447,0.056891445
afrixnli_orm_228,0.7611757,-0.39170244
afrixnli_orm_229,0.7611757,-0.39170244
afrixnli_orm_23,0.7611757,-0.39170244
afrixnli_orm_230,0.7602274,-0.39185357
afrixnli_orm_231,0.73473793,0.5267357
afrixnli_orm_232,0.7611757,-0.39170244
afrixnli_orm_233,0.7608128,0.996307
afrixnli_orm_234,0.69565564,-0.40068328
afrixnli_orm_235,0.73473793,0.5267357
afrixnli_orm_236,0.7479983,0.5339449
afrixnli_orm_237,0.7635237,0.08207443
afrixnli_orm_238,0.70651853,-0.39941782
afrixnli_orm_239,0.57967764,0.43094468
afrixnli_orm_24,0.7611757,-0.39170244
afrixnli_orm_240,0.7602274,-0.39185357
afrixnli_orm_241,0.7479983,0.5339449
afrixnli_orm_242,0.80420583,-0.8923034
afrixnli_orm_243,0.69565564,-0.40068328
afrixnli_orm_244,0.7479983,0.5339449
afrixnli_orm_245,0.73473793,0.5267357
afrixnli_orm_246,0.80420583,-0.8923034
afrixnli_orm_247,0.80420583,-0.8923034
afrixnli_orm_248,0.7479983,0.5339449
afrixnli_orm_249,0.7611757,-0.39170244
afrixnli_orm_25,0.80420583,-0.8923034
afrixnli_orm_250,0.80420583,-0.8923034
afrixnli_orm_251,0.7608128,0.996307
afrixnli_orm_252,0.69565564,-0.40068328
afrixnli_orm_253,0.7635237,0.08207443
afrixnli_orm_254,0.70651853,-0.39941782
afrixnli_orm_255,0.7635237,0.08207443
afrixnli_orm_256,0.7611757,-0.39170244
afrixnli_orm_257,0.7602274,-0.39185357
afrixnli_orm_258,0.80420583,-0.8923034
afrixnli_orm_259,0.69565564,-0.40068328
afrixnli_orm_26,0.7479983,0.5339449
afrixnli_orm_260,0.7635237,0.08207443
afrixnli_orm_261,0.62822515,0.46321607
afrixnli_orm_262,0.6743284,0.49194366
afrixnli_orm_263,0.7611757,-0.39170244
afrixnli_orm_264,0.6800837,0.49539727
afrixnli_orm_265,0.7611757,-0.39170244
afrixnli_orm_266,0.7479983,0.5339449
afrixnli_orm_267,0.7611757,-0.39170244
afrixnli_orm_268,0.80420583,-0.8923034
afrixnli_orm_269,0.70679575,0.06111377
afrixnli_orm_27,0.80420583,-0.8923034
afrixnli_orm_270,0.69565564,-0.40068328
afrixnli_orm_271,0.7479983,0.5339449
afrixnli_orm_272,0.80420583,-0.8923034
afrixnli_orm_273,0.80420583,-0.8923034
afrixnli_orm_274,0.7467643,1.4440738
afrixnli_orm_275,0.70651853,-0.39941782
afrixnli_orm_276,0.64743423,0.03917148
afrixnli_orm_277,0.80420583,-0.8923034
afrixnli_orm_278,0.7059342,0.06079441
afrixnli_orm_279,0.7059342,0.06079441
afrixnli_orm_28,0.80420583,-0.8923034
afrixnli_orm_280,0.80420583,-0.8923034
afrixnli_orm_281,0.80420583,-0.8923034
afrixnli_orm_282,0.7611757,-0.39170244
afrixnli_orm_283,0.80420583,-0.8923034
afrixnli_orm_284,0.6947077,0.9477968
afrixnli_orm_285,0.7602274,-0.39185357
afrixnli_orm_286,0.7635237,0.08207443
afrixnli_orm_287,0.70679575,0.06111377
afrixnli_orm_288,0.80420583,-0.8923034
afrixnli_orm_289,0.7059342,0.06079441
afrixnli_orm_29,0.80420583,-0.8923034
afrixnli_orm_290,0.6800837,0.49539727
afrixnli_orm_291,0.80420583,-0.8923034
afrixnli_orm_292,0.7479983,0.5339449
afrixnli_orm_293,0.80420583,-0.8923034
afrixnli_orm_294,0.6947077,0.9477968
afrixnli_orm_295,0.7479983,0.5339449
afrixnli_orm_296,0.63420725,0.89673305
afrixnli_orm_297,0.7635237,0.08207443
afrixnli_orm_298,0.68292916,0.9383759
afrixnli_orm_299,0.64314777,0.03759825
afrixnli_orm_3,0.7602274,-0.39185357
afrixnli_orm_30,0.57967764,0.43094468
afrixnli_orm_300,0.7635237,0.08207443
afrixnli_orm_301,0.7602274,-0.39185357
afrixnli_orm_302,0.80420583,-0.8923034
afrixnli_orm_303,0.70679575,0.06111377
afrixnli_orm_304,0.7635237,0.08207443
afrixnli_orm_305,0.7635237,0.08207443
afrixnli_orm_306,0.70651853,-0.39941782
afrixnli_orm_307,0.80420583,-0.8923034
afrixnli_orm_308,0.7479983,0.5339449
afrixnli_orm_309,0.7611757,-0.39170244
afrixnli_orm_31,0.7608128,0.996307
afrixnli_orm_310,0.7479983,0.5339449
afrixnli_orm_311,0.7635237,0.08207443
afrixnli_orm_312,0.69565564,-0.40068328
afrixnli_orm_313,0.7479983,0.5339449
afrixnli_orm_314,0.69565564,-0.40068328
afrixnli_orm_315,0.7059342,0.06079441
afrixnli_orm_316,0.57967764,0.43094468
afrixnli_orm_317,0.61893564,0.45720002
afrixnli_orm_318,0.7635237,0.08207443
afrixnli_orm_319,0.64743423,0.03917148
afrixnli_orm_32,0.80420583,-0.8923034
afrixnli_orm_320,0.80420583,-0.8923034
afrixnli_orm_321,0.7635237,0.08207443
afrixnli_orm_322,0.80420583,-0.8923034
afrixnli_orm_323,0.67925465,0.49490166
afrixnli_orm_324,0.80420583,-0.8923034
afrixnli_orm_325,0.80420583,-0.8923034
afrixnli_orm_326,0.7479983,0.5339449
afrixnli_orm_327,0.80420583,-0.8923034
afrixnli_orm_328,0.7059342,0.06079441
afrixnli_orm_329,0.69565564,-0.40068328
afrixnli_orm_33,0.7467643,1.4440738
afrixnli_orm_330,0.63346595,0.89606524
afrixnli_orm_331,0.70651853,-0.39941782
afrixnli_orm_332,0.62752295,0.46276397
afrixnli_orm_333,0.7635237,0.08207443
afrixnli_orm_334,0.7611757,-0.39170244
afrixnli_orm_335,0.80420583,-0.8923034
afrixnli_orm_336,0.7635237,0.08207443
afrixnli_orm_337,0.57967764,0.43094468
afrixnli_orm_338,0.69540447,0.056891445
afrixnli_orm_339,0.7635237,0.08207443
afrixnli_orm_34,0.69565564,-0.40068328
afrixnli_orm_340,0.67925465,0.49490166
afrixnli_orm_341,0.64743423,0.03917148
afrixnli_orm_342,0.7611757,-0.39170244
afrixnli_orm_343,0.7479983,0.5339449
afrixnli_orm_344,0.69565564,-0.40068328
afrixnli_orm_345,0.80420583,-0.8923034
afrixnli_orm_346,0.70679575,0.06111377
afrixnli_orm_347,0.7467643,1.4440738
afrixnli_orm_348,0.7602274,-0.39185357
afrixnli_orm_349,0.80420583,-0.8923034
afrixnli_orm_35,0.7635237,0.08207443
afrixnli_orm_350,0.6424385,0.037338115
afrixnli_orm_351,0.7479983,0.5339449
afrixnli_orm_352,0.57967764,0.43094468
afrixnli_orm_353,0.63346595,0.89606524
afrixnli_orm_354,0.7479983,0.5339449
afrixnli_orm_355,0.64743423,0.03917148
afrixnli_orm_356,0.80420583,-0.8923034
afrixnli_orm_357,0.7635237,0.08207443
afrixnli_orm_358,0.7479983,0.5339449
afrixnli_orm_359,0.70679575,0.06111377
afrixnli_orm_36,0.80420583,-0.8923034
afrixnli_orm_360,0.80420583,-0.8923034
afrixnli_orm_361,0.69565564,-0.40068328
afrixnli_orm_362,0.6947077,0.9477968
afrixnli_orm_363,0.80420583,-0.8923034
afrixnli_orm_364,0.7635237,0.08207443
afrixnli_orm_365,0.80420583,-0.8923034
afrixnli_orm_366,0.7611757,-0.39170244
afrixnli_orm_367,0.69565564,-0.40068328
afrixnli_orm_368,0.80420583,-0.8923034
afrixnli_orm_369,0.7467643,1.4440738
afrixnli_orm_37,0.7602274,-0.39185357
afrixnli_orm_370,0.80420583,-0.8923034
afrixnli_orm_371,0.7602274,-0.39185357
afrixnli_orm_372,0.7479983,0.5339449
afrixnli_orm_373,0.7635237,0.08207443
afrixnli_orm_374,0.61893564,0.45720002
afrixnli_orm_375,0.7611757,-0.39170244
afrixnli_orm_376,0.80420583,-0.8923034
afrixnli_orm_377,0.6947077,0.9477968
afrixnli_orm_378,0.7635237,0.08207443
afrixnli_orm_379,0.80420583,-0.8923034
afrixnli_orm_38,0.7479983,0.5339449
afrixnli_orm_380,0.7635237,0.08207443
afrixnli_orm_381,0.80420583,-0.8923034
afrixnli_orm_382,0.80420583,-0.8923034
afrixnli_orm_383,0.7635237,0.08207443
afrixnli_orm_384,0.7479983,0.5339449
afrixnli_orm_385,0.80420583,-0.8923034
afrixnli_orm_386,0.70679575,0.06111377
afrixnli_orm_387,0.80420583,-0.8923034
afrixnli_orm_388,0.7635237,0.08207443
afrixnli_orm_389,0.80420583,-0.8923034
afrixnli_orm_39,0.7635237,0.08207443
afrixnli_orm_390,0.7602274,-0.39185357
afrixnli_orm_391,0.63346595,0.89606524
afrixnli_orm_392,0.70651853,-0.39941782
afrixnli_orm_393,0.7635237,0.08207443
afrixnli_orm_394,0.80420583,-0.8923034
afrixnli_orm_395,0.7635237,0.08207443
afrixnli_orm_396,0.69457096,0.056582592
afrixnli_orm_397,0.59398746,0.019788202
afrixnli_orm_398,0.7479983,0.5339449
afrixnli_orm_399,0.69540447,0.056891445
afrixnli_orm_4,0.57967764,0.43094468
afrixnli_orm_40,0.7635237,0.08207443
afrixnli_orm_400,0.7635237,0.08207443
afrixnli_orm_401,0.7635237,0.08207443
afrixnli_orm_402,0.80420583,-0.8923034
afrixnli_orm_403,0.7602274,-0.39185357
afrixnli_orm_404,0.7602274,-0.39185357
afrixnli_orm_405,0.7611757,-0.39170244
afrixnli_orm_406,0.7479983,0.5339449
afrixnli_orm_407,0.80420583,-0.8923034
afrixnli_orm_408,0.7635237,0.08207443
afrixnli_orm_409,0.80420583,-0.8923034
afrixnli_orm_41,0.69457096,0.056582592
afrixnli_orm_410,0.80420583,-0.8923034
afrixnli_orm_411,0.80420583,-0.8923034
afrixnli_orm_412,0.6800837,0.49539727
afrixnli_orm_413,0.7635237,0.08207443
afrixnli_orm_414,0.7479983,0.5339449
afrixnli_orm_415,0.70651853,-0.39941782
afrixnli_orm_416,0.6800837,0.49539727
afrixnli_orm_417,0.64314777,0.03759825
afrixnli_orm_418,0.70679575,0.06111377
afrixnli_orm_419,0.67925465,0.49490166
afrixnli_orm_42,0.7635237,0.08207443
afrixnli_orm_420,0.7479983,0.5339449
afrixnli_orm_421,0.63420725,0.89673305
afrixnli_orm_422,0.69565564,-0.40068328
afrixnli_orm_423,0.80420583,-0.8923034
afrixnli_orm_424,0.80420583,-0.8923034
afrixnli_orm_425,0.67925465,0.49490166
afrixnli_orm_426,0.7059342,0.06079441
afrixnli_orm_427,0.7611757,-0.39170244
afrixnli_orm_428,0.69540447,0.056891445
afrixnli_orm_429,0.7479983,0.5339449
afrixnli_orm_43,0.70651853,-0.39941782
afrixnli_orm_430,0.7602274,-0.39185357
afrixnli_orm_431,0.63420725,0.89673305
afrixnli_orm_432,0.7479983,0.5339449
afrixnli_orm_433,0.7479983,0.5339449
afrixnli_orm_434,0.7611757,-0.39170244
afrixnli_orm_435,0.70679575,0.06111377
afrixnli_orm_436,0.80420583,-0.8923034
afrixnli_orm_437,0.7635237,0.08207443
afrixnli_orm_438,0.7479983,0.5339449
afrixnli_orm_439,0.68292916,0.9383759
afrixnli_orm_44,0.7467643,1.4440738
afrixnli_orm_440,0.69565564,-0.40068328
afrixnli_orm_441,0.7611757,-0.39170244
afrixnli_orm_442,0.69565564,-0.40068328
afrixnli_orm_443,0.7635237,0.08207443
afrixnli_orm_444,0.7635237,0.08207443
afrixnli_orm_445,0.69565564,-0.40068328
afrixnli_orm_446,0.7602274,-0.39185357
afrixnli_orm_447,0.62822515,0.46321607
afrixnli_orm_448,0.7479983,0.5339449
afrixnli_orm_449,0.6182554,0.45675644
afrixnli_orm_45,0.7635237,0.08207443
afrixnli_orm_450,0.7635237,0.08207443
afrixnli_orm_451,0.7635237,0.08207443
afrixnli_orm_452,0.69565564,-0.40068328
afrixnli_orm_453,0.7635237,0.08207443
afrixnli_orm_454,0.80420583,-0.8923034
afrixnli_orm_455,0.57967764,0.43094468
afrixnli_orm_456,0.7602274,-0.39185357
afrixnli_orm_457,0.80420583,-0.8923034
afrixnli_orm_458,0.7059342,0.06079441
afrixnli_orm_459,0.63346595,0.89606524
afrixnli_orm_46,0.7602274,-0.39185357
afrixnli_orm_460,0.7059342,0.06079441
afrixnli_orm_461,0.6800837,0.49539727
afrixnli_orm_462,0.80420583,-0.8923034
afrixnli_orm_463,0.64743423,0.03917148
afrixnli_orm_464,0.6947077,0.9477968
afrixnli_orm_465,0.80420583,-0.8923034
afrixnli_orm_466,0.7635237,0.08207443
afrixnli_orm_467,0.7479983,0.5339449
afrixnli_orm_468,0.7479983,0.5339449
afrixnli_orm_469,0.6800837,0.49539727
afrixnli_orm_47,0.80420583,-0.8923034
afrixnli_orm_470,0.80420583,-0.8923034
afrixnli_orm_471,0.7602274,-0.39185357
afrixnli_orm_472,0.7479983,0.5339449
afrixnli_orm_473,0.7602274,-0.39185357
afrixnli_orm_474,0.7059342,0.06079441
afrixnli_orm_475,0.7635237,0.08207443
afrixnli_orm_476,0.7635237,0.08207443
afrixnli_orm_477,0.80420583,-0.8923034
afrixnli_orm_478,0.7635237,0.08207443
afrixnli_orm_479,0.69457096,0.056582592
afrixnli_orm_48,0.7467643,1.4440738
afrixnli_orm_480,0.7635237,0.08207443
afrixnli_orm_481,0.80420583,-0.8923034
afrixnli_orm_482,0.80420583,-0.8923034
afrixnli_orm_483,0.7059342,0.06079441
afrixnli_orm_484,0.7479983,0.5339449
afrixnli_orm_485,0.7479983,0.5339449
afrixnli_orm_486,0.7602274,-0.39185357
afrixnli_orm_487,0.7059342,0.06079441
afrixnli_orm_488,0.7611757,-0.39170244
afrixnli_orm_489,0.67925465,0.49490166
afrixnli_orm_49,0.7611757,-0.39170244
afrixnli_orm_490,0.7635237,0.08207443
afrixnli_orm_491,0.7635237,0.08207443
afrixnli_orm_492,0.7602274,-0.39185357
afrixnli_orm_493,0.57967764,0.43094468
afrixnli_orm_494,0.63420725,0.89673305
afrixnli_orm_495,0.80420583,-0.8923034
afrixnli_orm_496,0.7635237,0.08207443
afrixnli_orm_497,0.80420583,-0.8923034
afrixnli_orm_498,0.7635237,0.08207443
afrixnli_orm_499,0.7467643,1.4440738
afrixnli_orm_5,0.7635237,0.08207443
afrixnli_orm_50,0.80420583,-0.8923034
afrixnli_orm_500,0.7635237,0.08207443
afrixnli_orm_501,0.80420583,-0.8923034
afrixnli_orm_502,0.63420725,0.89673305
afrixnli_orm_503,0.7635237,0.08207443
afrixnli_orm_504,0.7602274,-0.39185357
afrixnli_orm_505,0.80420583,-0.8923034
afrixnli_orm_506,0.7635237,0.08207443
afrixnli_orm_507,0.7611757,-0.39170244
afrixnli_orm_508,0.7611757,-0.39170244
afrixnli_orm_509,0.7635237,0.08207443
afrixnli_orm_51,0.7635237,0.08207443
afrixnli_orm_510,0.7479983,0.5339449
afrixnli_orm_511,0.69565564,-0.40068328
afrixnli_orm_512,0.7635237,0.08207443
afrixnli_orm_513,0.7479983,0.5339449
afrixnli_orm_514,0.80420583,-0.8923034
afrixnli_orm_515,0.57967764,0.43094468
afrixnli_orm_516,0.7611757,-0.39170244
afrixnli_orm_517,0.7059342,0.06079441
afrixnli_orm_518,0.7602274,-0.39185357
afrixnli_orm_519,0.80420583,-0.8923034
afrixnli_orm_52,0.80420583,-0.8923034
afrixnli_orm_520,0.69565564,-0.40068328
afrixnli_orm_521,0.7635237,0.08207443
afrixnli_orm_522,0.7635237,0.08207443
afrixnli_orm_523,0.80420583,-0.8923034
afrixnli_orm_524,0.7635237,0.08207443
afrixnli_orm_525,0.80420583,-0.8923034
afrixnli_orm_526,0.7602274,-0.39185357
afrixnli_orm_527,0.80420583,-0.8923034
afrixnli_orm_528,0.7611757,-0.39170244
afrixnli_orm_529,0.80420583,-0.8923034
afrixnli_orm_53,0.7479983,0.5339449
afrixnli_orm_530,0.7602274,-0.39185357
afrixnli_orm_531,0.7611757,-0.39170244
afrixnli_orm_532,0.7059342,0.06079441
afrixnli_orm_533,0.63346595,0.89606524
afrixnli_orm_534,0.57967764,0.43094468
afrixnli_orm_535,0.7467643,1.4440738
afrixnli_orm_536,0.7635237,0.08207443
afrixnli_orm_537,0.69565564,-0.40068328
afrixnli_orm_538,0.6947077,0.9477968
afrixnli_orm_539,0.7467643,1.4440738
afrixnli_orm_54,0.7611757,-0.39170244
afrixnli_orm_540,0.6947077,0.9477968
afrixnli_orm_541,0.80420583,-0.8923034
afrixnli_orm_542,0.80420583,-0.8923034
afrixnli_orm_543,0.80420583,-0.8923034
afrixnli_orm_544,0.7635237,0.08207443
afrixnli_orm_545,0.69565564,-0.40068328
afrixnli_orm_546,0.70679575,0.06111377
afrixnli_orm_547,0.80420583,-0.8923034
afrixnli_orm_548,0.80420583,-0.8923034
afrixnli_orm_549,0.80420583,-0.8923034
afrixnli_orm_55,0.7059342,0.06079441
afrixnli_orm_550,0.80420583,-0.8923034
afrixnli_orm_551,0.7602274,-0.39185357
afrixnli_orm_552,0.63346595,0.89606524
afrixnli_orm_553,0.7635237,0.08207443
afrixnli_orm_554,0.80420583,-0.8923034
afrixnli_orm_555,0.80420583,-0.8923034
afrixnli_orm_556,0.64743423,0.03917148
afrixnli_orm_557,0.7635237,0.08207443
afrixnli_orm_558,0.62752295,0.46276397
afrixnli_orm_559,0.7059342,0.06079441
afrixnli_orm_56,0.80420583,-0.8923034
afrixnli_orm_560,0.59398746,0.019788202
afrixnli_orm_561,0.7635237,0.08207443
afrixnli_orm_562,0.7059342,0.06079441
afrixnli_orm_563,0.59398746,0.019788202
afrixnli_orm_564,0.7059342,0.06079441
afrixnli_orm_565,0.73473793,0.5267357
afrixnli_orm_566,0.80420583,-0.8923034
afrixnli_orm_567,0.7479983,0.5339449
afrixnli_orm_568,0.7635237,0.08207443
afrixnli_orm_569,0.69565564,-0.40068328
afrixnli_orm_57,0.7635237,0.08207443
